month,warehouse,sku,forecast_units,actual_units
2025-11-01,WH-NORTH,SKU-0021,18,18
2025-11-01,WH-NORTH,SKU-0022,0,0
2025-11-01,WH-NORTH,SKU-0023,81,99
2025-11-01,WH-NORTH,SKU-0024,0,0
2025-11-01,WH-NORTH,SKU-0025,0,0
2025-11-01,WH-NORTH,SKU-0026,97,85
2025-11-01,WH-NORTH,SKU-0027,108,107
2025-11-01,WH-NORTH,SKU-0028,35,36
2025-11-01,WH-NORTH,SKU-0029,0,0
2025-11-01,WH-NORTH,SKU-0030,14,11
2025-11-01,WH-NORTH,SKU-0031,0,0
2025-11-01,WH-NORTH,SKU-0032,55,41
2025-11-01,WH-NORTH,SKU-0033,29,31
2025-11-01,WH-NORTH,SKU-0034,9,9
2025-11-01,WH-NORTH,SKU-0035,135,137
2025-11-01,WH-NORTH,SKU-0036,93,87
2025-11-01,WH-NORTH,SKU-0037,23,22
2025-11-01,WH-NORTH,SKU-0038,20,18
2025-11-01,WH-NORTH,SKU-0039,0,0
2025-11-01,WH-NORTH,SKU-0040,19,17
2025-11-01,WH-NORTH,SKU-0041,48,40
2025-11-01,WH-NORTH,SKU-0042,33,42
2025-11-01,WH-NORTH,SKU-0043,38,40
2025-11-01,WH-NORTH,SKU-0044,44,43
2025-11-01,WH-NORTH,SKU-0045,27,23
2025-11-01,WH-NORTH,SKU-0046,1,2
2025-11-01,WH-NORTH,SKU-0047,39,34
2025-11-01,WH-NORTH,SKU-0048,19,23
2025-11-01,WH-NORTH,SKU-0049,34,37
2025-11-01,WH-NORTH,SKU-0050,6,7
2025-11-01,WH-NORTH,SKU-0051,0,0
2025-11-01,WH-NORTH,SKU-0052,0,0
2025-11-01,WH-NORTH,SKU-0053,9,8
2025-11-01,WH-NORTH,SKU-0054,0,0
2025-11-01,WH-NORTH,SKU-0055,31,28
2025-11-01,WH-NORTH,SKU-0056,35,29
2025-11-01,WH-NORTH,SKU-0057,74,68
2025-11-01,WH-NORTH,SKU-0058,62,76
2025-11-01,WH-NORTH,SKU-0059,68,87
2025-11-01,WH-NORTH,SKU-0060,30,32
2025-11-01,WH-NORTH,SKU-0061,0,0
2025-11-01,WH-NORTH,SKU-0062,21,17
2025-11-01,WH-NORTH,SKU-0063,85,72
2025-11-01,WH-NORTH,SKU-0064,26,24
2025-11-01,WH-NORTH,SKU-0065,108,117
2025-11-01,WH-NORTH,SKU-0066,6,5
2025-11-01,WH-NORTH,SKU-0067,41,38
2025-11-01,WH-NORTH,SKU-0068,37,31
2025-11-01,WH-NORTH,SKU-0069,116,94
2025-11-01,WH-NORTH,SKU-0070,2,3
2025-11-01,WH-NORTH,SKU-0071,57,40
2025-11-01,WH-NORTH,SKU-0072,74,107
2025-11-01,WH-NORTH,SKU-0073,36,36
2025-11-01,WH-NORTH,SKU-0074,54,52
2025-11-01,WH-NORTH,SKU-0075,0,0
2025-11-01,WH-NORTH,SKU-0076,45,63
2025-11-01,WH-NORTH,SKU-0077,9,13
2025-11-01,WH-NORTH,SKU-0078,23,29
2025-11-01,WH-NORTH,SKU-0079,19,27
2025-11-01,WH-NORTH,SKU-0080,32,39
2025-11-01,WH-NORTH,SKU-0081,0,0
2025-11-01,WH-NORTH,SKU-0082,74,75
2025-11-01,WH-NORTH,SKU-0083,43,48
2025-11-01,WH-NORTH,SKU-0084,0,0
2025-11-01,WH-NORTH,SKU-0085,8,14
2025-11-01,WH-NORTH,SKU-0086,49,55
2025-11-01,WH-NORTH,SKU-0087,0,0
2025-11-01,WH-NORTH,SKU-0088,71,58
2025-11-01,WH-NORTH,SKU-0089,30,25
2025-11-01,WH-NORTH,SKU-0090,103,116
2025-11-01,WH-NORTH,SKU-0091,34,34
2025-11-01,WH-NORTH,SKU-0092,65,72
2025-11-01,WH-NORTH,SKU-0093,31,42
2025-11-01,WH-NORTH,SKU-0094,19,14
2025-11-01,WH-NORTH,SKU-0095,24,24
2025-11-01,WH-NORTH,SKU-0096,72,87
2025-11-01,WH-NORTH,SKU-0097,21,18
2025-11-01,WH-NORTH,SKU-0098,169,135
2025-11-01,WH-NORTH,SKU-0099,28,26
2025-11-01,WH-NORTH,SKU-0100,77,56
2025-11-01,WH-NORTH,SKU-0101,47,34
2025-11-01,WH-NORTH,SKU-0102,56,53
2025-11-01,WH-NORTH,SKU-0103,94,61
2025-11-01,WH-NORTH,SKU-0104,0,0
2025-11-01,WH-NORTH,SKU-0105,0,0
2025-11-01,WH-NORTH,SKU-0106,19,18
2025-11-01,WH-NORTH,SKU-0107,8,11
2025-11-01,WH-NORTH,SKU-0108,28,21
2025-11-01,WH-NORTH,SKU-0109,0,0
2025-11-01,WH-NORTH,SKU-0110,1,1
2025-11-01,WH-NORTH,SKU-0111,23,21
2025-11-01,WH-NORTH,SKU-0112,13,15
2025-11-01,WH-NORTH,SKU-0113,27,38
2025-11-01,WH-NORTH,SKU-0114,0,0
2025-11-01,WH-NORTH,SKU-0115,47,43
2025-11-01,WH-NORTH,SKU-0116,1,1
2025-11-01,WH-NORTH,SKU-0117,42,36
2025-11-01,WH-NORTH,SKU-0118,40,56
2025-11-01,WH-NORTH,SKU-0119,0,0
2025-11-01,WH-NORTH,SKU-0120,117,111
2025-11-01,WH-CENTRAL,SKU-0001,0,0
2025-11-01,WH-CENTRAL,SKU-0002,42,34
2025-11-01,WH-CENTRAL,SKU-0003,52,46
2025-11-01,WH-CENTRAL,SKU-0004,4,5
2025-11-01,WH-CENTRAL,SKU-0005,25,30
2025-11-01,WH-CENTRAL,SKU-0006,0,0
2025-11-01,WH-CENTRAL,SKU-0007,43,47
2025-11-01,WH-CENTRAL,SKU-0008,72,74
2025-11-01,WH-CENTRAL,SKU-0009,79,71
2025-11-01,WH-CENTRAL,SKU-0010,0,0
2025-11-01,WH-CENTRAL,SKU-0011,0,0
2025-11-01,WH-CENTRAL,SKU-0012,17,20
2025-11-01,WH-CENTRAL,SKU-0013,87,107
2025-11-01,WH-CENTRAL,SKU-0014,0,0
2025-11-01,WH-CENTRAL,SKU-0015,25,26
2025-11-01,WH-CENTRAL,SKU-0016,0,0
2025-11-01,WH-CENTRAL,SKU-0017,15,15
2025-11-01,WH-CENTRAL,SKU-0018,88,112
2025-11-01,WH-CENTRAL,SKU-0019,51,46
2025-11-01,WH-CENTRAL,SKU-0020,18,16
2025-11-01,WH-CENTRAL,SKU-0021,4,5
2025-11-01,WH-CENTRAL,SKU-0022,87,75
2025-11-01,WH-CENTRAL,SKU-0023,32,35
2025-11-01,WH-CENTRAL,SKU-0024,8,9
2025-11-01,WH-CENTRAL,SKU-0025,0,0
2025-11-01,WH-CENTRAL,SKU-0026,28,40
2025-11-01,WH-CENTRAL,SKU-0027,0,0
2025-11-01,WH-CENTRAL,SKU-0028,92,75
2025-11-01,WH-CENTRAL,SKU-0029,111,100
2025-11-01,WH-CENTRAL,SKU-0030,51,43
2025-11-01,WH-CENTRAL,SKU-0031,25,22
2025-11-01,WH-CENTRAL,SKU-0032,0,0
2025-11-01,WH-CENTRAL,SKU-0033,0,0
2025-11-01,WH-CENTRAL,SKU-0034,182,141
2025-11-01,WH-CENTRAL,SKU-0035,34,31
2025-11-01,WH-CENTRAL,SKU-0036,0,0
2025-11-01,WH-CENTRAL,SKU-0037,35,36
2025-11-01,WH-CENTRAL,SKU-0038,41,42
2025-11-01,WH-CENTRAL,SKU-0039,111,90
2025-11-01,WH-CENTRAL,SKU-0040,40,33
2025-11-01,WH-CENTRAL,SKU-0041,74,74
2025-11-01,WH-CENTRAL,SKU-0042,51,53
2025-11-01,WH-CENTRAL,SKU-0043,20,22
2025-11-01,WH-CENTRAL,SKU-0044,24,25
2025-11-01,WH-CENTRAL,SKU-0045,59,65
2025-11-01,WH-CENTRAL,SKU-0046,45,51
2025-11-01,WH-CENTRAL,SKU-0047,0,0
2025-11-01,WH-CENTRAL,SKU-0048,68,64
2025-11-01,WH-CENTRAL,SKU-0049,50,48
2025-11-01,WH-CENTRAL,SKU-0050,22,34
2025-11-01,WH-CENTRAL,SKU-0051,39,39
2025-11-01,WH-CENTRAL,SKU-0052,4,4
2025-11-01,WH-CENTRAL,SKU-0053,3,3
2025-11-01,WH-CENTRAL,SKU-0054,60,56
2025-11-01,WH-CENTRAL,SKU-0055,41,39
2025-11-01,WH-CENTRAL,SKU-0056,24,29
2025-11-01,WH-CENTRAL,SKU-0057,51,52
2025-11-01,WH-CENTRAL,SKU-0058,80,117
2025-11-01,WH-CENTRAL,SKU-0059,46,39
2025-11-01,WH-CENTRAL,SKU-0060,36,41
2025-11-01,WH-CENTRAL,SKU-0061,27,28
2025-11-01,WH-CENTRAL,SKU-0062,69,62
2025-11-01,WH-CENTRAL,SKU-0063,21,18
2025-11-01,WH-CENTRAL,SKU-0064,0,0
2025-11-01,WH-CENTRAL,SKU-0065,41,52
2025-11-01,WH-CENTRAL,SKU-0066,0,0
2025-11-01,WH-CENTRAL,SKU-0067,0,0
2025-11-01,WH-CENTRAL,SKU-0068,37,30
2025-11-01,WH-CENTRAL,SKU-0069,88,77
2025-11-01,WH-CENTRAL,SKU-0070,108,118
2025-11-01,WH-CENTRAL,SKU-0071,125,104
2025-11-01,WH-CENTRAL,SKU-0072,48,59
2025-11-01,WH-CENTRAL,SKU-0073,114,135
2025-11-01,WH-CENTRAL,SKU-0074,30,35
2025-11-01,WH-CENTRAL,SKU-0075,16,15
2025-11-01,WH-CENTRAL,SKU-0076,73,60
2025-11-01,WH-CENTRAL,SKU-0077,45,43
2025-11-01,WH-CENTRAL,SKU-0078,0,0
2025-11-01,WH-CENTRAL,SKU-0079,1,1
2025-11-01,WH-CENTRAL,SKU-0080,45,44
2025-11-01,WH-CENTRAL,SKU-0081,0,0
2025-11-01,WH-CENTRAL,SKU-0082,15,26
2025-11-01,WH-CENTRAL,SKU-0083,0,0
2025-11-01,WH-CENTRAL,SKU-0084,0,0
2025-11-01,WH-CENTRAL,SKU-0085,19,18
2025-11-01,WH-CENTRAL,SKU-0086,25,23
2025-11-01,WH-CENTRAL,SKU-0087,58,47
2025-11-01,WH-CENTRAL,SKU-0088,0,0
2025-11-01,WH-CENTRAL,SKU-0089,68,70
2025-11-01,WH-CENTRAL,SKU-0090,0,0
2025-11-01,WH-CENTRAL,SKU-0091,0,0
2025-11-01,WH-CENTRAL,SKU-0092,18,18
2025-11-01,WH-CENTRAL,SKU-0093,28,23
2025-11-01,WH-CENTRAL,SKU-0094,86,91
2025-11-01,WH-CENTRAL,SKU-0095,14,16
2025-11-01,WH-CENTRAL,SKU-0096,131,114
2025-11-01,WH-CENTRAL,SKU-0097,58,44
2025-11-01,WH-CENTRAL,SKU-0098,0,0
2025-11-01,WH-CENTRAL,SKU-0099,94,98
2025-11-01,WH-CENTRAL,SKU-0100,24,23
2025-11-01,WH-CENTRAL,SKU-0101,0,0
2025-11-01,WH-CENTRAL,SKU-0102,36,38
2025-11-01,WH-CENTRAL,SKU-0103,39,45
2025-11-01,WH-CENTRAL,SKU-0104,28,27
2025-11-01,WH-CENTRAL,SKU-0105,108,129
2025-11-01,WH-CENTRAL,SKU-0106,35,31
2025-11-01,WH-CENTRAL,SKU-0107,68,74
2025-11-01,WH-CENTRAL,SKU-0108,0,0
2025-11-01,WH-CENTRAL,SKU-0109,0,0
2025-11-01,WH-CENTRAL,SKU-0110,61,63
2025-11-01,WH-CENTRAL,SKU-0111,69,73
2025-11-01,WH-CENTRAL,SKU-0112,66,59
2025-11-01,WH-CENTRAL,SKU-0113,43,35
2025-11-01,WH-CENTRAL,SKU-0114,78,73
2025-11-01,WH-CENTRAL,SKU-0115,21,21
2025-11-01,WH-CENTRAL,SKU-0116,30,33
2025-11-01,WH-CENTRAL,SKU-0117,26,24
2025-11-01,WH-CENTRAL,SKU-0118,34,44
2025-11-01,WH-CENTRAL,SKU-0119,46,42
2025-11-01,WH-CENTRAL,SKU-0120,84,79
2025-11-01,WH-SOUTH,SKU-0001,28,24
2025-11-01,WH-SOUTH,SKU-0002,0,0
2025-11-01,WH-SOUTH,SKU-0003,45,47
2025-11-01,WH-SOUTH,SKU-0004,10,9
2025-11-01,WH-SOUTH,SKU-0005,0,0
2025-11-01,WH-SOUTH,SKU-0006,36,29
2025-11-01,WH-SOUTH,SKU-0007,33,61
2025-11-01,WH-SOUTH,SKU-0008,22,21
2025-11-01,WH-SOUTH,SKU-0009,9,8
2025-11-01,WH-SOUTH,SKU-0010,0,0
2025-11-01,WH-SOUTH,SKU-0011,0,0
2025-11-01,WH-SOUTH,SKU-0012,0,0
2025-11-01,WH-SOUTH,SKU-0013,0,0
2025-11-01,WH-SOUTH,SKU-0014,137,104
2025-11-01,WH-SOUTH,SKU-0015,43,39
2025-11-01,WH-SOUTH,SKU-0016,91,68
2025-11-01,WH-SOUTH,SKU-0017,0,0
2025-11-01,WH-SOUTH,SKU-0018,47,49
2025-11-01,WH-SOUTH,SKU-0019,0,0
2025-11-01,WH-SOUTH,SKU-0020,35,41
2025-11-01,WH-SOUTH,SKU-0021,28,29
2025-11-01,WH-SOUTH,SKU-0022,19,26
2025-11-01,WH-SOUTH,SKU-0023,20,24
2025-11-01,WH-SOUTH,SKU-0024,35,36
2025-11-01,WH-SOUTH,SKU-0025,30,29
2025-11-01,WH-SOUTH,SKU-0026,5,6
2025-11-01,WH-SOUTH,SKU-0027,2,2
2025-11-01,WH-SOUTH,SKU-0028,0,0
2025-11-01,WH-SOUTH,SKU-0029,30,33
2025-11-01,WH-SOUTH,SKU-0030,14,13
2025-11-01,WH-SOUTH,SKU-0031,45,51
2025-11-01,WH-SOUTH,SKU-0032,10,11
2025-11-01,WH-SOUTH,SKU-0033,31,36
2025-11-01,WH-SOUTH,SKU-0034,10,10
2025-11-01,WH-SOUTH,SKU-0035,56,47
2025-11-01,WH-SOUTH,SKU-0036,73,88
2025-11-01,WH-SOUTH,SKU-0037,0,0
2025-11-01,WH-SOUTH,SKU-0038,40,36
2025-11-01,WH-SOUTH,SKU-0039,34,41
2025-11-01,WH-SOUTH,SKU-0040,0,0
2025-11-01,WH-SOUTH,SKU-0041,45,38
2025-11-01,WH-SOUTH,SKU-0042,0,0
2025-11-01,WH-SOUTH,SKU-0043,113,112
2025-11-01,WH-SOUTH,SKU-0044,32,32
2025-11-01,WH-SOUTH,SKU-0045,0,0
2025-11-01,WH-SOUTH,SKU-0046,57,51
2025-11-01,WH-SOUTH,SKU-0047,28,36
2025-11-01,WH-SOUTH,SKU-0048,0,0
2025-11-01,WH-SOUTH,SKU-0049,73,91
2025-11-01,WH-SOUTH,SKU-0050,0,0
2025-11-01,WH-SOUTH,SKU-0051,26,20
2025-11-01,WH-SOUTH,SKU-0052,0,0
2025-11-01,WH-SOUTH,SKU-0053,96,99
2025-11-01,WH-SOUTH,SKU-0054,46,55
2025-11-01,WH-SOUTH,SKU-0055,33,43
2025-11-01,WH-SOUTH,SKU-0056,0,0
2025-11-01,WH-SOUTH,SKU-0057,45,44
2025-11-01,WH-SOUTH,SKU-0058,0,0
2025-11-01,WH-SOUTH,SKU-0059,26,26
2025-11-01,WH-SOUTH,SKU-0060,0,0
2025-11-01,WH-SOUTH,SKU-0061,35,40
2025-11-01,WH-SOUTH,SKU-0062,0,0
2025-11-01,WH-SOUTH,SKU-0063,4,3
2025-11-01,WH-SOUTH,SKU-0064,2,2
2025-11-01,WH-SOUTH,SKU-0065,0,0
2025-11-01,WH-SOUTH,SKU-0066,51,31
2025-11-01,WH-SOUTH,SKU-0067,43,43
2025-11-01,WH-SOUTH,SKU-0068,13,16
2025-11-01,WH-SOUTH,SKU-0069,2,2
2025-11-01,WH-SOUTH,SKU-0070,43,42
2025-11-01,WH-SOUTH,SKU-0071,0,0
2025-11-01,WH-SOUTH,SKU-0072,0,0
2025-11-01,WH-SOUTH,SKU-0073,0,0
2025-11-01,WH-SOUTH,SKU-0074,26,23
2025-11-01,WH-SOUTH,SKU-0075,0,0
2025-11-01,WH-SOUTH,SKU-0076,0,0
2025-11-01,WH-SOUTH,SKU-0077,57,37
2025-11-01,WH-SOUTH,SKU-0078,0,0
2025-11-01,WH-SOUTH,SKU-0079,25,26
2025-11-01,WH-SOUTH,SKU-0080,57,51
2025-11-01,WH-SOUTH,SKU-0081,99,106
2025-11-01,WH-SOUTH,SKU-0082,0,0
2025-11-01,WH-SOUTH,SKU-0083,0,0
2025-11-01,WH-SOUTH,SKU-0084,53,56
2025-11-01,WH-SOUTH,SKU-0085,27,28
2025-11-01,WH-SOUTH,SKU-0086,13,13
2025-11-01,WH-SOUTH,SKU-0087,0,0
2025-11-01,WH-SOUTH,SKU-0088,0,0
2025-11-01,WH-SOUTH,SKU-0089,29,22
2025-11-01,WH-SOUTH,SKU-0090,56,54
2025-11-01,WH-SOUTH,SKU-0091,33,34
2025-11-01,WH-SOUTH,SKU-0092,0,0
2025-11-01,WH-SOUTH,SKU-0093,21,20
2025-11-01,WH-SOUTH,SKU-0094,33,41
2025-11-01,WH-SOUTH,SKU-0095,19,21
2025-11-01,WH-SOUTH,SKU-0096,36,51
2025-11-01,WH-SOUTH,SKU-0097,0,0
2025-11-01,WH-SOUTH,SKU-0098,51,45
2025-11-01,WH-SOUTH,SKU-0099,0,0
2025-11-01,WH-SOUTH,SKU-0100,55,42
2025-11-01,WH-SOUTH,SKU-0101,0,0
2025-11-01,WH-SOUTH,SKU-0102,10,8
2025-11-01,WH-SOUTH,SKU-0103,0,0
2025-11-01,WH-SOUTH,SKU-0104,12,14
2025-11-01,WH-SOUTH,SKU-0105,48,44
2025-11-01,WH-SOUTH,SKU-0106,32,35
2025-11-01,WH-SOUTH,SKU-0107,0,0
2025-11-01,WH-SOUTH,SKU-0108,0,0
2025-11-01,WH-SOUTH,SKU-0109,0,0
2025-11-01,WH-SOUTH,SKU-0110,8,11
2025-11-01,WH-SOUTH,SKU-0111,33,40
2025-11-01,WH-SOUTH,SKU-0112,0,0
2025-11-01,WH-SOUTH,SKU-0113,42,41
2025-11-01,WH-SOUTH,SKU-0114,32,28
2025-11-01,WH-SOUTH,SKU-0115,0,0
2025-11-01,WH-SOUTH,SKU-0116,13,17
2025-11-01,WH-SOUTH,SKU-0117,18,19
2025-11-01,WH-SOUTH,SKU-0118,35,30
2025-11-01,WH-SOUTH,SKU-0119,43,32
2025-11-01,WH-SOUTH,SKU-0120,52,61
2025-12-01,WH-NORTH,SKU-0001,0,0
2025-12-01,WH-NORTH,SKU-0002,13,12
2025-12-01,WH-NORTH,SKU-0003,36,38
2025-12-01,WH-NORTH,SKU-0004,9,11
2025-12-01,WH-NORTH,SKU-0005,0,0
2025-12-01,WH-NORTH,SKU-0006,16,13
2025-12-01,WH-NORTH,SKU-0007,7,8
2025-12-01,WH-NORTH,SKU-0008,0,0
2025-12-01,WH-NORTH,SKU-0009,0,0
2025-12-01,WH-NORTH,SKU-0010,49,47
2025-12-01,WH-NORTH,SKU-0011,43,42
2025-12-01,WH-NORTH,SKU-0012,28,26
2025-12-01,WH-NORTH,SKU-0013,119,111
2025-12-01,WH-NORTH,SKU-0014,0,0
2025-12-01,WH-NORTH,SKU-0015,49,38
2025-12-01,WH-NORTH,SKU-0016,31,31
2025-12-01,WH-NORTH,SKU-0017,32,36
2025-12-01,WH-NORTH,SKU-0018,19,15
2025-12-01,WH-NORTH,SKU-0019,63,63
2025-12-01,WH-NORTH,SKU-0020,39,41
2025-12-01,WH-NORTH,SKU-0021,0,0
2025-12-01,WH-NORTH,SKU-0022,0,0
2025-12-01,WH-NORTH,SKU-0023,0,0
2025-12-01,WH-NORTH,SKU-0024,38,37
2025-12-01,WH-NORTH,SKU-0025,113,113
2025-12-01,WH-NORTH,SKU-0026,0,0
2025-12-01,WH-NORTH,SKU-0027,0,0
2025-12-01,WH-NORTH,SKU-0028,53,44
2025-12-01,WH-NORTH,SKU-0029,77,70
2025-12-01,WH-NORTH,SKU-0030,0,0
2025-12-01,WH-NORTH,SKU-0031,34,37
2025-12-01,WH-NORTH,SKU-0032,43,50
2025-12-01,WH-NORTH,SKU-0033,25,38
2025-12-01,WH-NORTH,SKU-0034,11,11
2025-12-01,WH-NORTH,SKU-0035,0,0
2025-12-01,WH-NORTH,SKU-0036,1,1
2025-12-01,WH-NORTH,SKU-0037,59,58
2025-12-01,WH-NORTH,SKU-0038,15,18
2025-12-01,WH-NORTH,SKU-0039,48,41
2025-12-01,WH-NORTH,SKU-0040,22,32
2025-12-01,WH-NORTH,SKU-0041,61,53
2025-12-01,WH-NORTH,SKU-0042,41,35
2025-12-01,WH-NORTH,SKU-0043,20,22
2025-12-01,WH-NORTH,SKU-0044,0,0
2025-12-01,WH-NORTH,SKU-0045,3,2
2025-12-01,WH-NORTH,SKU-0046,0,0
2025-12-01,WH-NORTH,SKU-0047,79,68
2025-12-01,WH-NORTH,SKU-0048,133,120
2025-12-01,WH-NORTH,SKU-0049,127,148
2025-12-01,WH-NORTH,SKU-0050,19,33
2025-12-01,WH-NORTH,SKU-0051,31,34
2025-12-01,WH-NORTH,SKU-0052,13,17
2025-12-01,WH-NORTH,SKU-0053,0,0
2025-12-01,WH-NORTH,SKU-0054,27,28
2025-12-01,WH-NORTH,SKU-0055,25,27
2025-12-01,WH-NORTH,SKU-0056,0,0
2025-12-01,WH-NORTH,SKU-0057,26,36
2025-12-01,WH-NORTH,SKU-0058,100,82
2025-12-01,WH-NORTH,SKU-0059,95,71
2025-12-01,WH-NORTH,SKU-0060,46,54
2025-12-01,WH-NORTH,SKU-0061,77,71
2025-12-01,WH-NORTH,SKU-0062,26,24
2025-12-01,WH-NORTH,SKU-0063,40,37
2025-12-01,WH-NORTH,SKU-0064,49,49
2025-12-01,WH-NORTH,SKU-0065,0,0
2025-12-01,WH-NORTH,SKU-0066,0,0
2025-12-01,WH-NORTH,SKU-0067,41,34
2025-12-01,WH-NORTH,SKU-0068,35,40
2025-12-01,WH-NORTH,SKU-0069,49,48
2025-12-01,WH-NORTH,SKU-0070,36,33
2025-12-01,WH-NORTH,SKU-0071,27,29
2025-12-01,WH-NORTH,SKU-0072,1,1
2025-12-01,WH-NORTH,SKU-0073,12,14
2025-12-01,WH-NORTH,SKU-0074,0,0
2025-12-01,WH-NORTH,SKU-0075,0,0
2025-12-01,WH-NORTH,SKU-0076,91,77
2025-12-01,WH-NORTH,SKU-0077,42,44
2025-12-01,WH-NORTH,SKU-0078,24,29
2025-12-01,WH-NORTH,SKU-0079,33,30
2025-12-01,WH-NORTH,SKU-0080,106,86
2025-12-01,WH-NORTH,SKU-0081,26,23
2025-12-01,WH-NORTH,SKU-0082,46,44
2025-12-01,WH-NORTH,SKU-0083,48,44
2025-12-01,WH-NORTH,SKU-0084,22,18
2025-12-01,WH-NORTH,SKU-0085,56,52
2025-12-01,WH-NORTH,SKU-0086,24,22
2025-12-01,WH-NORTH,SKU-0087,0,0
2025-12-01,WH-NORTH,SKU-0088,52,50
2025-12-01,WH-NORTH,SKU-0089,83,85
2025-12-01,WH-NORTH,SKU-0090,52,43
2025-12-01,WH-NORTH,SKU-0091,79,86
2025-12-01,WH-NORTH,SKU-0092,13,11
2025-12-01,WH-NORTH,SKU-0093,15,21
2025-12-01,WH-NORTH,SKU-0094,24,17
2025-12-01,WH-NORTH,SKU-0095,32,40
2025-12-01,WH-NORTH,SKU-0096,0,0
2025-12-01,WH-NORTH,SKU-0097,22,25
2025-12-01,WH-NORTH,SKU-0098,32,27
2025-12-01,WH-NORTH,SKU-0099,5,6
2025-12-01,WH-NORTH,SKU-0100,41,41
2025-12-01,WH-NORTH,SKU-0101,63,73
2025-12-01,WH-NORTH,SKU-0102,37,41
2025-12-01,WH-NORTH,SKU-0103,67,74
2025-12-01,WH-NORTH,SKU-0104,30,32
2025-12-01,WH-NORTH,SKU-0105,41,55
2025-12-01,WH-NORTH,SKU-0106,15,14
2025-12-01,WH-NORTH,SKU-0107,0,0
2025-12-01,WH-NORTH,SKU-0108,8,9
2025-12-01,WH-NORTH,SKU-0109,54,50
2025-12-01,WH-NORTH,SKU-0110,24,24
2025-12-01,WH-NORTH,SKU-0111,17,16
2025-12-01,WH-NORTH,SKU-0112,0,0
2025-12-01,WH-NORTH,SKU-0113,0,0
2025-12-01,WH-NORTH,SKU-0114,0,0
2025-12-01,WH-NORTH,SKU-0115,69,58
2025-12-01,WH-NORTH,SKU-0116,0,0
2025-12-01,WH-NORTH,SKU-0117,0,0
2025-12-01,WH-NORTH,SKU-0118,24,32
2025-12-01,WH-NORTH,SKU-0119,37,42
2025-12-01,WH-NORTH,SKU-0120,59,74
2025-12-01,WH-CENTRAL,SKU-0001,186,140
2025-12-01,WH-CENTRAL,SKU-0002,34,34
2025-12-01,WH-CENTRAL,SKU-0003,21,27
2025-12-01,WH-CENTRAL,SKU-0004,104,97
2025-12-01,WH-CENTRAL,SKU-0005,0,0
2025-12-01,WH-CENTRAL,SKU-0006,92,91
2025-12-01,WH-CENTRAL,SKU-0007,42,61
2025-12-01,WH-CENTRAL,SKU-0008,61,54
2025-12-01,WH-CENTRAL,SKU-0009,31,34
2025-12-01,WH-CENTRAL,SKU-0010,12,12
2025-12-01,WH-CENTRAL,SKU-0011,71,69
2025-12-01,WH-CENTRAL,SKU-0012,88,77
2025-12-01,WH-CENTRAL,SKU-0013,0,0
2025-12-01,WH-CENTRAL,SKU-0014,52,42
2025-12-01,WH-CENTRAL,SKU-0015,37,51
2025-12-01,WH-CENTRAL,SKU-0016,0,0
2025-12-01,WH-CENTRAL,SKU-0017,14,11
2025-12-01,WH-CENTRAL,SKU-0018,58,56
2025-12-01,WH-CENTRAL,SKU-0019,89,76
2025-12-01,WH-CENTRAL,SKU-0020,83,68
2025-12-01,WH-CENTRAL,SKU-0021,95,86
2025-12-01,WH-CENTRAL,SKU-0022,61,47
2025-12-01,WH-CENTRAL,SKU-0023,27,28
2025-12-01,WH-CENTRAL,SKU-0024,26,24
2025-12-01,WH-CENTRAL,SKU-0025,19,27
2025-12-01,WH-CENTRAL,SKU-0026,0,0
2025-12-01,WH-CENTRAL,SKU-0027,89,66
2025-12-01,WH-CENTRAL,SKU-0028,28,32
2025-12-01,WH-CENTRAL,SKU-0029,17,13
2025-12-01,WH-CENTRAL,SKU-0030,76,79
2025-12-01,WH-CENTRAL,SKU-0031,28,32
2025-12-01,WH-CENTRAL,SKU-0032,79,82
2025-12-01,WH-CENTRAL,SKU-0033,0,0
2025-12-01,WH-CENTRAL,SKU-0034,21,25
2025-12-01,WH-CENTRAL,SKU-0035,39,42
2025-12-01,WH-CENTRAL,SKU-0036,129,113
2025-12-01,WH-CENTRAL,SKU-0037,62,65
2025-12-01,WH-CENTRAL,SKU-0038,58,47
2025-12-01,WH-CENTRAL,SKU-0039,53,48
2025-12-01,WH-CENTRAL,SKU-0040,32,29
2025-12-01,WH-CENTRAL,SKU-0041,0,0
2025-12-01,WH-CENTRAL,SKU-0042,0,0
2025-12-01,WH-CENTRAL,SKU-0043,0,0
2025-12-01,WH-CENTRAL,SKU-0044,0,0
2025-12-01,WH-CENTRAL,SKU-0045,0,0
2025-12-01,WH-CENTRAL,SKU-0046,10,11
2025-12-01,WH-CENTRAL,SKU-0047,42,39
2025-12-01,WH-CENTRAL,SKU-0048,50,50
2025-12-01,WH-CENTRAL,SKU-0049,39,36
2025-12-01,WH-CENTRAL,SKU-0050,57,67
2025-12-01,WH-CENTRAL,SKU-0051,0,0
2025-12-01,WH-CENTRAL,SKU-0052,54,56
2025-12-01,WH-CENTRAL,SKU-0053,18,18
2025-12-01,WH-CENTRAL,SKU-0054,59,54
2025-12-01,WH-CENTRAL,SKU-0055,28,24
2025-12-01,WH-CENTRAL,SKU-0056,83,62
2025-12-01,WH-CENTRAL,SKU-0057,43,33
2025-12-01,WH-CENTRAL,SKU-0058,27,30
2025-12-01,WH-CENTRAL,SKU-0059,127,132
