shipment_id,order_id,carrier,warehouse,ship_date,delivery_date,promised_date,shipment_weight_kg,freight_cost,handling_cost,exception_cost,on_time
S002038,O002038,CarrierC,WH-CENTRAL,2025-12-18,2025-12-21,2025-12-21,1243.55,777.34,10.41,0.0,True
S002039,O002039,CarrierC,WH-SOUTH,2025-01-10,2025-01-13,2025-01-14,74.16,78.91,16.47,0.0,True
S002040,O002040,CarrierA,WH-NORTH,2025-07-11,2025-07-15,2025-07-15,936.22,385.77,10.76,0.0,True
S002041,O002041,CarrierA,WH-SOUTH,2025-05-14,2025-05-19,2025-05-19,218.19,169.92,17.49,0.0,True
S002042,O002042,CarrierB,WH-SOUTH,2025-05-28,2025-06-02,2025-05-31,1145.82,960.8,9.6,12.89,False
S002043,O002043,CarrierC,WH-SOUTH,2025-04-13,2025-04-17,2025-04-17,593.33,435.07,6.07,0.0,True
S002044,O002044,CarrierA,WH-SOUTH,2025-08-11,2025-08-16,2025-08-16,138.58,69.71,14.67,0.0,True
S002045,O002045,CarrierB,WH-CENTRAL,2025-11-22,2025-11-23,2025-11-23,358.67,156.63,13.49,0.0,True
S002046,O002046,CarrierC,WH-CENTRAL,2025-12-14,2025-12-22,2025-12-21,434.1,377.1,6.63,21.7,False
S002047,O002047,CarrierA,WH-NORTH,2025-03-12,2025-03-16,2025-03-14,7.27,16.57,17.59,10.74,False
S002048,O002048,CarrierC,WH-SOUTH,2025-06-27,2025-06-29,2025-06-29,191.69,149.96,8.91,0.0,True
S002049,O002049,CarrierA,WH-CENTRAL,2025-01-12,2025-01-15,2025-01-15,212.67,173.72,9.46,0.0,True
S002050,O002050,CarrierB,WH-NORTH,2025-08-06,2025-08-11,2025-08-11,1119.97,725.35,12.84,0.0,True
S002051,O002051,CarrierB,WH-NORTH,2025-11-10,2025-11-14,2025-11-14,934.02,779.26,5.14,0.0,True
S002052,O002052,CarrierD,WH-SOUTH,2025-07-12,2025-07-14,2025-07-14,525.92,281.23,12.0,0.0,True
S002053,O002053,CarrierC,WH-SOUTH,2025-07-07,2025-07-12,2025-07-12,1354.98,723.02,4.08,0.0,True
S002054,O002054,CarrierD,WH-NORTH,2025-06-12,2025-06-14,2025-06-14,481.71,220.27,7.88,0.0,True
S002055,O002055,CarrierC,WH-CENTRAL,2025-06-08,2025-06-15,2025-06-13,958.45,508.98,14.47,6.76,False
S002056,O002056,CarrierB,WH-CENTRAL,2025-06-22,2025-06-25,2025-06-25,781.97,468.12,16.54,0.0,True
S002057,O002057,CarrierB,WH-NORTH,2025-06-23,2025-06-23,2025-06-23,736.0,368.68,7.85,0.0,True
S002058,O002058,CarrierB,WH-CENTRAL,2025-10-28,2025-10-31,2025-10-31,841.58,486.25,10.69,0.0,True
S002059,O002059,CarrierA,WH-CENTRAL,2025-12-09,2025-12-13,2025-12-11,89.22,94.34,16.44,14.56,False
S002060,O002060,CarrierA,WH-NORTH,2025-03-25,2025-03-31,2025-03-31,691.41,321.86,4.88,0.0,True
S002061,O002061,CarrierC,WH-CENTRAL,2025-02-18,2025-02-22,2025-02-22,402.17,309.82,17.27,0.0,True
S002062,O002062,CarrierB,WH-SOUTH,2025-11-10,2025-11-17,2025-11-17,470.48,407.2,7.78,0.0,True
S002063,O002063,CarrierD,WH-NORTH,2025-06-08,2025-06-08,2025-06-08,375.91,234.96,4.47,0.0,True
S002064,O002064,CarrierC,WH-CENTRAL,2025-04-28,2025-05-08,2025-05-03,548.17,445.37,11.04,6.52,False
S002065,O002065,CarrierC,WH-CENTRAL,2025-02-19,2025-02-24,2025-02-24,1773.68,1324.83,13.57,0.0,True
S002066,O002066,CarrierC,WH-SOUTH,2025-11-20,2025-11-20,2025-11-19,708.98,552.58,7.15,54.29,False
S002067,O002067,CarrierB,WH-NORTH,2025-03-27,2025-03-30,2025-03-30,348.1,201.12,4.45,0.0,True
S002068,O002068,CarrierC,WH-SOUTH,2025-12-11,2025-12-15,2025-12-13,542.4,340.8,10.48,36.77,False
S002069,O002069,CarrierA,WH-CENTRAL,2025-02-04,2025-02-07,2025-02-07,312.9,159.74,17.68,0.0,True
S002070,O002070,CarrierA,WH-CENTRAL,2025-10-19,2025-10-24,2025-10-24,839.72,661.77,10.52,0.0,True
S002071,O002071,CarrierB,WH-CENTRAL,2025-03-15,2025-03-21,2025-03-21,315.9,169.77,11.26,0.0,True
S002072,O002072,CarrierA,WH-CENTRAL,2025-12-17,2025-12-24,2025-12-24,762.87,628.15,14.43,0.0,True
S002073,O002073,CarrierB,WH-SOUTH,2025-05-31,2025-06-04,2025-06-04,217.52,155.13,9.37,0.0,True
S002074,O002074,CarrierB,WH-NORTH,2025-09-23,2025-09-28,2025-09-28,676.94,556.0,4.06,0.0,True
S002075,O002075,CarrierC,WH-CENTRAL,2025-12-30,2026-01-02,2026-01-01,404.97,290.9,14.63,23.33,False
S002076,O002076,CarrierC,WH-CENTRAL,2025-07-09,2025-07-11,2025-07-09,561.92,251.28,12.21,5.04,False
S002077,O002077,CarrierC,WH-CENTRAL,2025-01-03,2025-01-05,2025-01-05,501.96,344.05,14.43,0.0,True
S002078,O002078,CarrierB,WH-CENTRAL,2025-12-31,2026-01-01,2026-01-01,54.94,59.57,11.1,0.0,True
S002079,O002079,CarrierB,WH-NORTH,2025-11-17,2025-11-17,2025-11-17,238.45,201.41,16.74,0.0,True
S002080,O002080,CarrierB,WH-NORTH,2025-04-17,2025-04-22,2025-04-22,480.32,304.68,11.9,0.0,True
S002081,O002081,CarrierC,WH-SOUTH,2025-02-03,2025-02-07,2025-02-07,603.56,404.43,11.17,0.0,True
S002082,O002082,CarrierD,WH-CENTRAL,2025-09-10,2025-09-13,2025-09-13,1249.11,721.74,6.15,0.0,True
S002083,O002083,CarrierB,WH-SOUTH,2025-06-26,2025-06-29,2025-06-29,731.37,390.33,16.63,0.0,True
S002084,O002084,CarrierA,WH-SOUTH,2025-05-28,2025-05-30,2025-05-30,1737.41,1226.18,6.74,0.0,True
S002085,O002085,CarrierA,WH-SOUTH,2025-12-18,2025-12-18,2025-12-18,1976.24,731.51,12.64,0.0,True
S002086,O002086,CarrierA,WH-CENTRAL,2025-08-25,2025-08-31,2025-08-31,1228.59,1040.0,12.72,0.0,True
S002087,O002087,CarrierA,WH-NORTH,2025-01-06,2025-01-13,2025-01-13,599.89,367.19,6.4,0.0,True
S002088,O002088,CarrierC,WH-CENTRAL,2025-09-01,2025-09-03,2025-09-03,551.86,448.47,12.86,0.0,True
S002089,O002089,CarrierA,WH-SOUTH,2025-09-15,2025-09-20,2025-09-18,645.62,523.76,8.2,34.98,False
S002090,O002090,CarrierA,WH-CENTRAL,2025-10-08,2025-10-12,2025-10-12,1740.84,888.37,16.17,0.0,True
S002091,O002091,CarrierA,WH-NORTH,2025-04-09,2025-04-11,2025-04-11,850.44,471.79,5.51,0.0,True
S002092,O002092,CarrierA,WH-CENTRAL,2025-11-19,2025-11-28,2025-11-25,565.27,380.32,10.41,52.48,False
S002093,O002093,CarrierB,WH-NORTH,2025-03-26,2025-03-26,2025-03-26,965.18,442.39,4.53,0.0,True
S002094,O002094,CarrierA,WH-NORTH,2025-05-15,2025-05-18,2025-05-18,1122.9,494.5,15.27,0.0,True
S002095,O002095,CarrierD,WH-CENTRAL,2025-08-19,2025-08-23,2025-08-23,51.59,39.11,11.37,0.0,True
S002096,O002096,CarrierC,WH-CENTRAL,2025-10-23,2025-10-28,2025-10-26,1255.4,735.24,16.37,22.64,False
S002097,O002097,CarrierA,WH-CENTRAL,2025-09-06,2025-09-08,2025-09-08,365.37,286.97,4.31,0.0,True
S002098,O002098,CarrierA,WH-NORTH,2025-04-27,2025-04-30,2025-04-29,530.88,370.12,11.91,40.88,False
S002099,O002099,CarrierD,WH-SOUTH,2025-11-11,2025-11-14,2025-11-14,910.92,711.88,10.09,0.0,True
S002100,O002100,CarrierC,WH-SOUTH,2025-11-07,2025-11-10,2025-11-10,709.59,336.48,8.89,0.0,True
S002101,O002101,CarrierB,WH-NORTH,2025-04-12,2025-04-18,2025-04-18,226.83,218.94,12.22,0.0,True
S002102,O002102,CarrierB,WH-CENTRAL,2025-01-31,2025-02-10,2025-02-05,461.63,259.25,5.27,55.42,False
S002103,O002103,CarrierA,WH-SOUTH,2025-09-20,2025-09-20,2025-09-20,192.99,177.48,4.13,0.0,True
S002104,O002104,CarrierB,WH-SOUTH,2025-01-12,2025-01-15,2025-01-15,1289.06,685.64,13.64,0.0,True
S002105,O002105,CarrierA,WH-CENTRAL,2025-01-15,2025-01-19,2025-01-19,303.24,123.84,6.73,0.0,True
S002106,O002106,CarrierB,WH-CENTRAL,2025-12-17,2025-12-20,2025-12-20,652.2,509.69,13.83,0.0,True
S002107,O002107,CarrierB,WH-SOUTH,2025-11-01,2025-11-03,2025-11-03,1095.21,892.28,17.36,0.0,True
S002108,O002108,CarrierC,WH-CENTRAL,2025-10-24,2025-10-27,2025-10-27,1155.82,724.24,5.63,0.0,True
S002109,O002109,CarrierA,WH-CENTRAL,2025-02-08,2025-02-13,2025-02-08,91.08,73.28,6.73,6.37,False
S002110,O002110,CarrierB,WH-NORTH,2025-04-08,2025-04-10,2025-04-10,144.64,70.9,14.81,0.0,True
S002111,O002111,CarrierA,WH-SOUTH,2025-03-25,2025-03-30,2025-03-30,307.94,137.35,17.43,0.0,True
S002112,O002112,CarrierC,WH-SOUTH,2025-12-23,2025-12-24,2025-12-24,155.07,74.01,5.29,0.0,True
S002113,O002113,CarrierB,WH-CENTRAL,2025-02-23,2025-02-27,2025-02-25,440.01,235.83,9.64,34.82,False
S002114,O002114,CarrierC,WH-CENTRAL,2025-01-12,2025-01-13,2025-01-13,756.29,402.34,11.23,0.0,True
S002115,O002115,CarrierD,WH-SOUTH,2025-03-03,2025-03-05,2025-03-05,330.88,240.14,11.74,0.0,True
S002116,O002116,CarrierC,WH-CENTRAL,2025-08-23,2025-08-25,2025-08-25,645.07,388.41,4.45,0.0,True
S002117,O002117,CarrierB,WH-NORTH,2025-08-10,2025-08-19,2025-08-14,65.23,57.86,10.14,41.64,False
S002118,O002118,CarrierA,WH-NORTH,2025-02-12,2025-02-15,2025-02-15,71.82,50.69,13.37,0.0,True
S002119,O002119,CarrierD,WH-CENTRAL,2025-04-08,2025-04-11,2025-04-10,88.48,44.13,9.88,50.58,False
S002120,O002120,CarrierD,WH-CENTRAL,2025-08-26,2025-08-30,2025-08-30,31.64,34.84,5.65,0.0,True
S002121,O002121,CarrierA,WH-CENTRAL,2025-05-20,2025-05-26,2025-05-23,876.22,527.87,12.0,35.93,False
S002122,O002122,CarrierB,WH-SOUTH,2025-06-21,2025-06-27,2025-06-26,521.38,425.71,13.72,26.17,False
S002123,O002123,CarrierB,WH-SOUTH,2025-11-07,2025-11-11,2025-11-11,221.82,203.0,10.56,0.0,True
S002124,O002124,CarrierB,WH-NORTH,2025-07-25,2025-07-28,2025-07-27,903.37,416.33,8.71,57.05,False
S002125,O002125,CarrierC,WH-NORTH,2025-01-15,2025-01-21,2025-01-21,323.96,288.69,14.54,0.0,True
S002126,O002126,CarrierD,WH-CENTRAL,2025-05-04,2025-05-05,2025-05-05,1735.95,1358.73,7.55,0.0,True
S002127,O002127,CarrierD,WH-CENTRAL,2025-03-07,2025-03-12,2025-03-12,549.43,445.46,5.8,0.0,True
S002128,O002128,CarrierA,WH-SOUTH,2025-04-08,2025-04-13,2025-04-10,755.87,332.43,12.81,45.3,False
S002129,O002129,CarrierA,WH-NORTH,2025-06-14,2025-06-17,2025-06-18,86.58,68.02,17.86,0.0,True
S002130,O002130,CarrierC,WH-CENTRAL,2025-12-15,2025-12-17,2025-12-17,1475.19,1063.43,14.85,0.0,True
S002131,O002131,CarrierA,WH-NORTH,2025-04-17,2025-04-23,2025-04-23,2130.92,1208.64,16.37,0.0,True
S002132,O002132,CarrierA,WH-CENTRAL,2025-08-17,2025-08-20,2025-08-19,642.1,361.52,17.04,33.33,False
S002133,O002133,CarrierA,WH-NORTH,2025-07-23,2025-07-28,2025-07-25,944.71,366.7,8.38,58.46,False
S002134,O002134,CarrierC,WH-SOUTH,2025-10-29,2025-11-02,2025-11-02,136.8,128.23,7.88,0.0,True
S002135,O002135,CarrierA,WH-CENTRAL,2025-05-19,2025-05-20,2025-05-21,812.81,590.05,14.5,0.0,True
S002136,O002136,CarrierB,WH-NORTH,2025-10-27,2025-10-30,2025-10-30,675.74,340.86,17.07,0.0,True
S002137,O002137,CarrierC,WH-CENTRAL,2025-07-21,2025-07-24,2025-07-24,1106.27,710.08,9.24,0.0,True
S002138,O002138,CarrierB,WH-CENTRAL,2025-12-01,2025-12-04,2025-12-02,337.58,273.28,11.82,13.23,False
S002139,O002139,CarrierB,WH-SOUTH,2025-03-27,2025-04-03,2025-04-03,947.58,622.44,11.83,0.0,True
S002140,O002140,CarrierA,WH-SOUTH,2025-07-04,2025-07-10,2025-07-11,419.79,247.51,17.82,0.0,True
S002141,O002141,CarrierB,WH-CENTRAL,2025-06-28,2025-07-04,2025-07-01,585.14,350.13,8.85,5.94,False
S002142,O002142,CarrierC,WH-CENTRAL,2025-06-27,2025-07-01,2025-07-01,1247.19,1085.56,4.08,0.0,True
S002143,O002143,CarrierA,WH-SOUTH,2025-03-26,2025-03-29,2025-03-29,2210.57,1559.37,4.11,0.0,True
S002144,O002144,CarrierD,WH-NORTH,2025-08-01,2025-08-05,2025-08-05,70.86,77.36,16.27,0.0,True
S002145,O002145,CarrierD,WH-SOUTH,2025-03-27,2025-03-27,2025-03-27,907.94,564.16,9.39,0.0,True
S002146,O002146,CarrierA,WH-SOUTH,2025-12-15,2025-12-18,2025-12-18,544.95,381.84,13.44,0.0,True
S002147,O002147,CarrierA,WH-NORTH,2025-09-08,2025-09-13,2025-09-12,431.65,314.66,17.8,24.1,False
S002148,O002148,CarrierA,WH-CENTRAL,2025-07-27,2025-08-01,2025-08-01,461.79,326.64,15.34,0.0,True
S002149,O002149,CarrierD,WH-NORTH,2025-02-15,2025-02-16,2025-02-16,699.55,298.87,4.31,0.0,True
S002150,O002150,CarrierB,WH-SOUTH,2025-08-03,2025-08-05,2025-08-05,14.21,27.63,4.4,0.0,True
S002151,O002151,CarrierA,WH-CENTRAL,2025-01-12,2025-01-17,2025-01-17,635.04,269.77,7.16,0.0,True
S002152,O002152,CarrierC,WH-NORTH,2025-11-03,2025-11-07,2025-11-06,1258.14,936.81,10.56,25.82,False
S002153,O002153,CarrierA,WH-CENTRAL,2025-02-21,2025-02-24,2025-02-24,36.95,58.06,10.37,0.0,True
S002154,O002154,CarrierD,WH-CENTRAL,2025-03-16,2025-03-23,2025-03-23,265.59,120.58,10.98,0.0,True
S002155,O002155,CarrierA,WH-SOUTH,2025-03-21,2025-03-26,2025-03-26,535.05,380.67,16.01,0.0,True
S002156,O002156,CarrierB,WH-CENTRAL,2025-07-19,2025-07-19,2025-07-19,129.44,138.73,7.45,0.0,True
S002157,O002157,CarrierA,WH-SOUTH,2025-02-27,2025-03-04,2025-03-05,1099.32,561.45,9.46,0.0,True
S002158,O002158,CarrierB,WH-CENTRAL,2025-11-01,2025-11-05,2025-11-05,611.67,290.09,12.57,0.0,True
S002159,O002159,CarrierB,WH-CENTRAL,2025-02-15,2025-02-27,2025-02-22,609.8,348.36,7.3,35.12,False
S002160,O002160,CarrierB,WH-NORTH,2025-05-25,2025-05-31,2025-05-31,1105.37,504.89,5.87,0.0,True
S002161,O002161,CarrierC,WH-NORTH,2025-09-02,2025-09-05,2025-09-05,765.88,314.4,4.66,0.0,True
S002162,O002162,CarrierC,WH-SOUTH,2025-07-21,2025-07-27,2025-07-26,60.83,82.06,14.15,35.63,False
S002163,O002163,CarrierC,WH-CENTRAL,2025-09-30,2025-10-02,2025-10-01,1043.34,669.75,12.61,33.5,False
S002164,O002164,CarrierB,WH-CENTRAL,2025-06-17,2025-06-19,2025-06-19,87.95,97.97,9.35,0.0,True
S002165,O002165,CarrierD,WH-CENTRAL,2025-07-11,2025-07-12,2025-07-12,134.4,75.4,12.83,0.0,True
S002166,O002166,CarrierA,WH-SOUTH,2025-02-17,2025-02-25,2025-02-22,482.96,261.76,7.46,11.99,False
S002167,O002167,CarrierA,WH-CENTRAL,2025-03-23,2025-03-29,2025-03-30,84.41,67.17,17.1,0.0,True
S002168,O002168,CarrierA,WH-CENTRAL,2025-08-09,2025-08-12,2025-08-12,1217.69,794.88,10.04,0.0,True
S002169,O002169,CarrierB,WH-CENTRAL,2025-09-03,2025-09-08,2025-09-07,20.1,36.64,14.11,49.43,False
S002170,O002170,CarrierC,WH-CENTRAL,2025-02-02,2025-02-05,2025-02-04,624.03,496.03,17.11,45.51,False
S002171,O002171,CarrierB,WH-NORTH,2025-07-07,2025-07-09,2025-07-09,140.8,136.82,11.36,0.0,True
S002172,O002172,CarrierD,WH-CENTRAL,2025-11-21,2025-11-27,2025-11-28,823.74,540.69,17.14,0.0,True
S002173,O002173,CarrierD,WH-NORTH,2025-12-26,2025-12-28,2025-12-28,1374.8,896.84,11.47,0.0,True
S002174,O002174,CarrierB,WH-NORTH,2025-06-12,2025-06-16,2025-06-16,699.18,481.79,10.68,0.0,True
S002175,O002175,CarrierC,WH-CENTRAL,2025-08-01,2025-08-03,2025-08-03,157.51,148.26,10.06,0.0,True
S002176,O002176,CarrierB,WH-NORTH,2025-09-27,2025-10-04,2025-09-29,676.16,353.82,14.26,39.81,False
S002177,O002177,CarrierB,WH-NORTH,2025-12-11,2025-12-18,2025-12-16,485.43,207.76,8.9,44.61,False
S002178,O002178,CarrierA,WH-SOUTH,2025-12-03,2025-12-04,2025-12-03,1157.56,689.45,6.87,48.99,False
S002179,O002179,CarrierA,WH-SOUTH,2025-03-28,2025-04-03,2025-04-03,894.74,670.51,7.61,0.0,True
S002180,O002180,CarrierC,WH-SOUTH,2025-10-10,2025-10-14,2025-10-13,454.72,238.56,9.2,59.68,False
S002181,O002181,CarrierD,WH-NORTH,2025-03-21,2025-03-26,2025-03-21,0.0,16.53,13.13,24.96,False
S002182,O002182,CarrierC,WH-NORTH,2025-12-28,2026-01-01,2025-12-29,157.79,113.66,16.35,34.49,False
S002183,O002183,CarrierD,WH-SOUTH,2025-12-06,2025-12-10,2025-12-10,947.7,590.22,9.82,0.0,True
S002184,O002184,CarrierB,WH-NORTH,2025-02-10,2025-02-12,2025-02-12,579.99,326.51,5.01,0.0,True
S002185,O002185,CarrierA,WH-SOUTH,2025-10-03,2025-10-05,2025-10-05,268.84,162.73,4.68,0.0,True
S002186,O002186,CarrierA,WH-NORTH,2025-07-05,2025-07-09,2025-07-09,472.36,221.2,6.64,0.0,True
S002187,O002187,CarrierC,WH-NORTH,2025-10-05,2025-10-06,2025-10-06,801.33,517.4,8.76,0.0,True
S002188,O002188,CarrierB,WH-SOUTH,2025-02-07,2025-02-15,2025-02-12,85.44,71.68,6.19,42.53,False
S002189,O002189,CarrierD,WH-SOUTH,2025-01-17,2025-01-20,2025-01-19,673.3,385.0,17.97,33.11,False
S002190,O002190,CarrierA,WH-NORTH,2025-09-21,2025-09-25,2025-09-25,489.36,245.41,10.26,0.0,True
S002191,O002191,CarrierB,WH-NORTH,2025-01-31,2025-02-02,2025-02-02,976.31,548.73,4.29,0.0,True
S002192,O002192,CarrierB,WH-CENTRAL,2025-07-10,2025-07-13,2025-07-13,16.38,40.89,10.81,0.0,True
S002193,O002193,CarrierB,WH-CENTRAL,2025-04-06,2025-04-09,2025-04-10,114.29,121.99,4.22,0.0,True
S002194,O002194,CarrierB,WH-CENTRAL,2025-10-13,2025-10-15,2025-10-13,1127.43,918.1,4.83,20.31,False
S002195,O002195,CarrierB,WH-SOUTH,2025-11-17,2025-11-17,2025-11-16,384.92,313.76,4.52,20.74,False
S002196,O002196,CarrierD,WH-CENTRAL,2025-11-13,2025-11-14,2025-11-14,87.29,72.59,10.01,0.0,True
S002197,O002197,CarrierD,WH-NORTH,2025-12-30,2026-01-04,2026-01-04,1528.34,603.88,17.17,0.0,True
S002198,O002198,CarrierA,WH-NORTH,2025-09-16,2025-09-20,2025-09-20,295.62,231.54,11.97,0.0,True
S002199,O002199,CarrierA,WH-CENTRAL,2025-04-07,2025-04-13,2025-04-13,336.03,198.52,10.4,0.0,True
S002200,O002200,CarrierB,WH-NORTH,2025-05-28,2025-05-31,2025-06-01,328.4,172.89,4.13,0.0,True
S002201,O002201,CarrierC,WH-NORTH,2025-04-01,2025-04-03,2025-04-03,843.75,363.85,9.72,0.0,True
S002202,O002202,CarrierB,WH-SOUTH,2025-05-08,2025-05-11,2025-05-10,219.64,204.04,11.49,50.82,False
S002203,O002203,CarrierA,WH-CENTRAL,2025-11-28,2025-12-01,2025-12-01,466.64,317.92,17.35,0.0,True
S002204,O002204,CarrierB,WH-SOUTH,2025-12-04,2025-12-07,2025-12-07,537.64,307.78,9.53,0.0,True
S002205,O002205,CarrierB,WH-SOUTH,2025-05-18,2025-05-21,2025-05-21,64.6,47.53,13.02,0.0,True
S002206,O002206,CarrierB,WH-CENTRAL,2025-09-10,2025-09-11,2025-09-11,378.79,173.67,8.84,0.0,True
S002207,O002207,CarrierA,WH-CENTRAL,2025-05-21,2025-05-24,2025-05-24,1325.31,717.91,7.44,0.0,True
S002208,O002208,CarrierD,WH-NORTH,2025-09-18,2025-09-20,2025-09-20,320.46,249.18,15.65,0.0,True
S002209,O002209,CarrierA,WH-NORTH,2025-04-15,2025-04-17,2025-04-17,1284.84,1079.86,17.52,0.0,True
S002210,O002210,CarrierA,WH-CENTRAL,2025-02-05,2025-02-14,2025-02-12,560.98,374.12,17.18,52.91,False
S002211,O002211,CarrierA,WH-SOUTH,2025-03-14,2025-03-20,2025-03-19,52.15,44.71,9.14,25.59,False
S002212,O002212,CarrierD,WH-NORTH,2025-03-21,2025-03-23,2025-03-22,587.72,465.26,8.44,54.24,False
S002213,O002213,CarrierC,WH-SOUTH,2025-04-05,2025-04-05,2025-04-05,511.68,310.16,4.28,0.0,True
S002214,O002214,CarrierD,WH-NORTH,2025-05-04,2025-05-08,2025-05-06,1134.72,495.61,7.99,58.31,False
S002215,O002215,CarrierC,WH-SOUTH,2025-05-28,2025-05-31,2025-05-31,1002.16,524.1,15.67,0.0,True
S002216,O002216,CarrierB,WH-SOUTH,2025-09-29,2025-10-03,2025-10-03,586.56,517.3,8.75,0.0,True
S002217,O002217,CarrierD,WH-CENTRAL,2025-09-23,2025-09-28,2025-09-28,104.32,93.42,11.78,0.0,True
S002218,O002218,CarrierD,WH-SOUTH,2025-12-27,2025-12-29,2025-12-29,57.69,62.27,10.64,0.0,True
S002219,O002219,CarrierA,WH-NORTH,2025-03-11,2025-03-13,2025-03-13,107.76,66.2,13.92,0.0,True
S002220,O002220,CarrierB,WH-SOUTH,2025-09-30,2025-10-02,2025-10-02,668.59,546.9,12.96,0.0,True
S002221,O002221,CarrierA,WH-SOUTH,2025-03-30,2025-04-04,2025-04-04,863.67,364.47,17.58,0.0,True
S002222,O002222,CarrierB,WH-CENTRAL,2025-05-15,2025-05-17,2025-05-17,426.02,270.15,4.69,0.0,True
S002223,O002223,CarrierC,WH-CENTRAL,2025-01-31,2025-02-02,2025-02-02,986.64,496.78,14.86,0.0,True
S002224,O002224,CarrierB,WH-CENTRAL,2025-09-10,2025-09-12,2025-09-12,178.12,93.8,17.7,0.0,True
S002225,O002225,CarrierA,WH-NORTH,2025-11-21,2025-11-25,2025-11-24,32.58,58.18,4.14,49.37,False
S002226,O002226,CarrierB,WH-CENTRAL,2025-12-18,2025-12-23,2025-12-23,236.52,154.75,11.2,0.0,True
S002227,O002227,CarrierA,WH-CENTRAL,2025-12-14,2025-12-22,2025-12-21,201.86,193.22,4.1,24.03,False
S002228,O002228,CarrierA,WH-CENTRAL,2025-05-06,2025-05-13,2025-05-08,9.12,40.6,14.11,60.0,False
S002229,O002229,CarrierA,WH-SOUTH,2025-01-26,2025-01-28,2025-01-28,105.9,85.5,4.47,0.0,True
S002230,O002230,CarrierA,WH-CENTRAL,2025-08-07,2025-08-10,2025-08-10,722.04,587.72,4.55,0.0,True
S002231,O002231,CarrierB,WH-CENTRAL,2025-05-16,2025-05-17,2025-05-17,584.64,270.97,10.44,0.0,True
S002232,O002232,CarrierB,WH-CENTRAL,2025-08-23,2025-08-28,2025-08-28,15.03,40.11,16.59,0.0,True
S002233,O002233,CarrierA,WH-CENTRAL,2025-10-22,2025-10-22,2025-10-22,22.36,53.49,13.95,0.0,True
S002234,O002234,CarrierB,WH-SOUTH,2025-06-12,2025-06-17,2025-06-17,116.04,81.31,15.26,0.0,True
S002235,O002235,CarrierB,WH-CENTRAL,2025-03-24,2025-03-28,2025-03-28,96.4,79.88,7.58,0.0,True
S002236,O002236,CarrierA,WH-NORTH,2025-11-05,2025-11-05,2025-11-05,649.8,402.14,15.05,0.0,True
S002237,O002237,CarrierB,WH-NORTH,2025-11-26,2025-11-28,2025-11-28,361.46,313.12,12.71,0.0,True
S002238,O002238,CarrierB,WH-NORTH,2025-08-10,2025-08-17,2025-08-12,571.25,300.0,5.93,55.62,False
S002239,O002239,CarrierB,WH-NORTH,2025-09-14,2025-09-18,2025-09-16,962.01,434.75,12.39,30.71,False
S002240,O002240,CarrierB,WH-CENTRAL,2025-03-11,2025-03-11,2025-03-10,70.3,53.36,11.76,56.1,False
S002241,O002241,CarrierC,WH-NORTH,2025-06-01,2025-06-05,2025-06-03,393.3,192.65,7.84,48.14,False
S002242,O002242,CarrierC,WH-CENTRAL,2025-05-22,2025-05-25,2025-05-25,927.81,492.6,7.13,0.0,True
S002243,O002243,CarrierD,WH-SOUTH,2025-07-18,2025-07-21,2025-07-20,250.04,138.18,10.94,31.08,False
S002244,O002244,CarrierB,WH-NORTH,2025-10-12,2025-10-17,2025-10-17,444.32,308.17,14.57,0.0,True
S002245,O002245,CarrierD,WH-SOUTH,2025-06-19,2025-06-22,2025-06-23,1083.21,637.59,4.25,0.0,True
S002246,O002246,CarrierB,WH-NORTH,2025-06-25,2025-06-30,2025-06-27,154.65,141.63,17.29,51.19,False
S002247,O002247,CarrierB,WH-NORTH,2025-07-22,2025-07-25,2025-07-25,582.95,312.76,5.78,0.0,True
S002248,O002248,CarrierA,WH-NORTH,2025-03-20,2025-03-26,2025-03-25,189.3,91.24,12.36,18.4,False
S002249,O002249,CarrierB,WH-CENTRAL,2025-09-17,2025-09-23,2025-09-23,366.84,292.02,14.49,0.0,True
S002250,O002250,CarrierD,WH-CENTRAL,2025-09-06,2025-09-08,2025-09-08,388.94,181.43,9.81,0.0,True
S002251,O002251,CarrierB,WH-NORTH,2025-12-04,2025-12-09,2025-12-09,66.88,59.45,5.11,0.0,True
S002252,O002252,CarrierA,WH-SOUTH,2025-10-21,2025-10-24,2025-10-24,174.14,115.85,10.72,0.0,True
S002253,O002253,CarrierD,WH-CENTRAL,2025-02-27,2025-03-01,2025-03-01,214.83,143.36,11.26,0.0,True
S002254,O002254,CarrierD,WH-SOUTH,2025-11-16,2025-11-21,2025-11-21,1015.57,848.67,14.36,0.0,True
S002255,O002255,CarrierC,WH-SOUTH,2025-07-21,2025-07-23,2025-07-23,255.03,168.07,8.23,0.0,True
S002256,O002256,CarrierC,WH-NORTH,2025-01-07,2025-01-09,2025-01-09,366.48,207.91,13.69,0.0,True
S002257,O002257,CarrierA,WH-SOUTH,2025-02-10,2025-02-10,2025-02-10,32.01,48.62,14.44,0.0,True
S002258,O002258,CarrierB,WH-SOUTH,2025-12-29,2026-01-01,2026-01-01,118.58,123.73,17.32,0.0,True
S002259,O002259,CarrierB,WH-SOUTH,2025-02-14,2025-02-17,2025-02-16,95.2,77.29,9.28,23.18,False
S002260,O002260,CarrierA,WH-NORTH,2025-03-25,2025-03-28,2025-03-28,2087.81,1748.43,8.9,0.0,True
