snapshot_date,warehouse,sku,on_hand_units,average_daily_demand,inventory_value
2025-11-01,WH-NORTH,SKU-0049,11,1.2333,1306.86
2025-11-01,WH-NORTH,SKU-0050,0,0.2333,0.0
2025-11-01,WH-NORTH,SKU-0051,6,0.0,885.19
2025-11-01,WH-NORTH,SKU-0052,5,0.0,58.99
2025-11-01,WH-NORTH,SKU-0053,0,0.2667,0.0
2025-11-01,WH-NORTH,SKU-0054,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0055,2,0.9333,91.61
2025-11-01,WH-NORTH,SKU-0056,17,0.9667,2512.81
2025-11-01,WH-NORTH,SKU-0057,68,2.2667,4506.7
2025-11-01,WH-NORTH,SKU-0058,60,2.5333,10485.42
2025-11-01,WH-NORTH,SKU-0059,39,2.9,9336.33
2025-11-01,WH-NORTH,SKU-0060,6,1.0667,224.47
2025-11-01,WH-NORTH,SKU-0061,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0062,0,0.5667,0.0
2025-11-01,WH-NORTH,SKU-0063,21,2.4,1579.58
2025-11-01,WH-NORTH,SKU-0064,1,0.8,238.97
2025-11-01,WH-NORTH,SKU-0065,90,3.9,8139.78
2025-11-01,WH-NORTH,SKU-0066,0,0.1667,0.0
2025-11-01,WH-NORTH,SKU-0067,19,1.2667,2358.04
2025-11-01,WH-NORTH,SKU-0068,18,1.0333,3625.88
2025-11-01,WH-NORTH,SKU-0069,18,3.1333,679.14
2025-11-01,WH-NORTH,SKU-0070,4,0.1,681.41
2025-11-01,WH-NORTH,SKU-0071,26,1.3333,2364.22
2025-11-01,WH-NORTH,SKU-0072,62,3.5667,1040.73
2025-11-01,WH-NORTH,SKU-0073,21,1.2,753.52
2025-11-01,WH-NORTH,SKU-0074,15,1.7333,1180.41
2025-11-01,WH-NORTH,SKU-0075,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0076,51,2.1,9625.92
2025-11-01,WH-NORTH,SKU-0077,0,0.4333,0.0
2025-11-01,WH-NORTH,SKU-0078,26,0.9667,5891.17
2025-11-01,WH-NORTH,SKU-0079,22,0.9,2698.18
2025-11-01,WH-NORTH,SKU-0080,11,1.3,1332.45
2025-11-01,WH-NORTH,SKU-0081,1,0.0,21.79
2025-11-01,WH-NORTH,SKU-0082,36,2.5,3696.66
2025-11-01,WH-NORTH,SKU-0083,43,1.6,3509.19
2025-11-01,WH-NORTH,SKU-0084,8,0.0,1363.65
2025-11-01,WH-NORTH,SKU-0085,18,0.4667,4325.71
2025-11-01,WH-NORTH,SKU-0086,48,1.8333,3077.45
2025-11-01,WH-NORTH,SKU-0087,3,0.0,156.02
2025-11-01,WH-NORTH,SKU-0088,47,1.9333,5045.92
2025-11-01,WH-NORTH,SKU-0089,4,0.8333,518.19
2025-11-01,WH-NORTH,SKU-0090,44,3.8667,7915.34
2025-11-01,WH-NORTH,SKU-0091,6,1.1333,1445.0
2025-11-01,WH-NORTH,SKU-0092,45,2.4,4077.07
2025-11-01,WH-NORTH,SKU-0093,15,1.4,2387.8
2025-11-01,WH-NORTH,SKU-0094,0,0.4667,0.0
2025-11-01,WH-NORTH,SKU-0095,15,0.8,1087.85
2025-11-01,WH-NORTH,SKU-0096,20,2.9,235.29
2025-11-01,WH-NORTH,SKU-0097,10,0.6,1332.21
2025-11-01,WH-NORTH,SKU-0098,62,4.5,8743.24
2025-11-01,WH-NORTH,SKU-0099,15,0.8667,2895.17
2025-11-01,WH-NORTH,SKU-0100,9,1.8667,465.5
2025-11-01,WH-NORTH,SKU-0101,20,1.1333,4439.05
2025-11-01,WH-NORTH,SKU-0102,8,1.7667,523.95
2025-11-01,WH-NORTH,SKU-0103,16,2.0333,3267.18
2025-11-01,WH-NORTH,SKU-0104,2,0.0,154.69
2025-11-01,WH-NORTH,SKU-0105,1,0.0,227.25
2025-11-01,WH-NORTH,SKU-0106,10,0.6,1697.24
2025-11-01,WH-NORTH,SKU-0107,3,0.3667,276.84
2025-11-01,WH-NORTH,SKU-0108,16,0.7,2203.61
2025-11-01,WH-NORTH,SKU-0109,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0110,16,0.0333,1457.63
2025-11-01,WH-NORTH,SKU-0111,12,0.7,2340.62
2025-11-01,WH-NORTH,SKU-0112,8,0.5,1178.98
2025-11-01,WH-NORTH,SKU-0113,17,1.2667,1898.99
2025-11-01,WH-NORTH,SKU-0114,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0115,15,1.4333,2572.85
2025-11-01,WH-NORTH,SKU-0116,0,0.0333,0.0
2025-11-01,WH-NORTH,SKU-0117,13,1.2,2994.63
2025-11-01,WH-NORTH,SKU-0118,38,1.8667,3797.95
2025-11-01,WH-NORTH,SKU-0119,0,0.0,0.0
2025-11-01,WH-NORTH,SKU-0120,24,3.7,1726.16
2025-11-01,WH-CENTRAL,SKU-0001,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0002,15,1.1333,1203.92
2025-11-01,WH-CENTRAL,SKU-0003,13,1.5333,2121.91
2025-11-01,WH-CENTRAL,SKU-0004,0,0.1667,0.0
2025-11-01,WH-CENTRAL,SKU-0005,13,1.0,2650.79
2025-11-01,WH-CENTRAL,SKU-0006,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0007,35,1.5667,7708.28
2025-11-01,WH-CENTRAL,SKU-0008,28,2.4667,171.86
2025-11-01,WH-CENTRAL,SKU-0009,30,2.3667,2188.89
2025-11-01,WH-CENTRAL,SKU-0010,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0011,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0012,0,0.6667,0.0
2025-11-01,WH-CENTRAL,SKU-0013,77,3.5667,6160.23
2025-11-01,WH-CENTRAL,SKU-0014,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0015,10,0.8667,989.73
2025-11-01,WH-CENTRAL,SKU-0016,19,0.0,3421.33
2025-11-01,WH-CENTRAL,SKU-0017,16,0.5,211.11
2025-11-01,WH-CENTRAL,SKU-0018,37,3.7333,1026.45
2025-11-01,WH-CENTRAL,SKU-0019,30,1.5333,3878.16
2025-11-01,WH-CENTRAL,SKU-0020,10,0.5333,2324.24
2025-11-01,WH-CENTRAL,SKU-0021,10,0.1667,2185.53
2025-11-01,WH-CENTRAL,SKU-0022,28,2.5,4697.46
2025-11-01,WH-CENTRAL,SKU-0023,9,1.1667,1649.04
2025-11-01,WH-CENTRAL,SKU-0024,15,0.3,3345.29
2025-11-01,WH-CENTRAL,SKU-0025,13,0.0,863.79
2025-11-01,WH-CENTRAL,SKU-0026,12,1.3333,2713.52
2025-11-01,WH-CENTRAL,SKU-0027,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0028,50,2.5,7932.65
2025-11-01,WH-CENTRAL,SKU-0029,34,3.3333,6165.76
2025-11-01,WH-CENTRAL,SKU-0030,42,1.4333,2263.57
2025-11-01,WH-CENTRAL,SKU-0031,3,0.7333,704.57
2025-11-01,WH-CENTRAL,SKU-0032,8,0.0,1404.48
2025-11-01,WH-CENTRAL,SKU-0033,8,0.0,1168.9
2025-11-01,WH-CENTRAL,SKU-0034,97,4.7,22974.64
2025-11-01,WH-CENTRAL,SKU-0035,6,1.0333,989.21
2025-11-01,WH-CENTRAL,SKU-0036,4,0.0,984.15
2025-11-01,WH-CENTRAL,SKU-0037,18,1.2,645.98
2025-11-01,WH-CENTRAL,SKU-0038,24,1.4,1875.59
2025-11-01,WH-CENTRAL,SKU-0039,31,3.0,816.01
2025-11-01,WH-CENTRAL,SKU-0040,24,1.1,4904.72
2025-11-01,WH-CENTRAL,SKU-0041,16,2.4667,183.04
2025-11-01,WH-CENTRAL,SKU-0042,46,1.7667,3790.7
2025-11-01,WH-CENTRAL,SKU-0043,8,0.7333,1374.52
2025-11-01,WH-CENTRAL,SKU-0044,16,0.8333,2749.74
2025-11-01,WH-CENTRAL,SKU-0045,50,2.1667,11275.28
2025-11-01,WH-CENTRAL,SKU-0046,23,1.7,1826.28
2025-11-01,WH-CENTRAL,SKU-0047,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0048,40,2.1333,2624.82
2025-11-01,WH-CENTRAL,SKU-0049,2,1.6,237.61
2025-11-01,WH-CENTRAL,SKU-0050,34,1.1333,5193.55
2025-11-01,WH-CENTRAL,SKU-0051,9,1.3,1327.79
2025-11-01,WH-CENTRAL,SKU-0052,1,0.1333,11.8
2025-11-01,WH-CENTRAL,SKU-0053,0,0.1,0.0
2025-11-01,WH-CENTRAL,SKU-0054,44,1.8667,9910.38
2025-11-01,WH-CENTRAL,SKU-0055,25,1.3,1145.1
2025-11-01,WH-CENTRAL,SKU-0056,15,0.9667,2217.19
2025-11-01,WH-CENTRAL,SKU-0057,7,1.7333,463.93
2025-11-01,WH-CENTRAL,SKU-0058,39,3.9,6815.52
2025-11-01,WH-CENTRAL,SKU-0059,15,1.3,3590.89
2025-11-01,WH-CENTRAL,SKU-0060,17,1.3667,635.99
2025-11-01,WH-CENTRAL,SKU-0061,20,0.9333,1627.34
2025-11-01,WH-CENTRAL,SKU-0062,28,2.0667,885.96
2025-11-01,WH-CENTRAL,SKU-0063,25,0.6,1880.45
2025-11-01,WH-CENTRAL,SKU-0064,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0065,11,1.7333,994.86
2025-11-01,WH-CENTRAL,SKU-0066,13,0.0,1185.83
2025-11-01,WH-CENTRAL,SKU-0067,2,0.0,248.22
2025-11-01,WH-CENTRAL,SKU-0068,6,1.0,1208.62
2025-11-01,WH-CENTRAL,SKU-0069,40,2.5667,1509.2
2025-11-01,WH-CENTRAL,SKU-0070,82,3.9333,13968.82
2025-11-01,WH-CENTRAL,SKU-0071,28,3.4667,2546.08
2025-11-01,WH-CENTRAL,SKU-0072,36,1.9667,604.3
2025-11-01,WH-CENTRAL,SKU-0073,67,4.5,2404.09
2025-11-01,WH-CENTRAL,SKU-0074,19,1.1667,1495.19
2025-11-01,WH-CENTRAL,SKU-0075,12,0.5,2940.7
2025-11-01,WH-CENTRAL,SKU-0076,51,2.0,9625.92
2025-11-01,WH-CENTRAL,SKU-0077,27,1.4333,1203.0
2025-11-01,WH-CENTRAL,SKU-0078,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0079,5,0.0333,613.22
2025-11-01,WH-CENTRAL,SKU-0080,18,1.4667,2180.38
2025-11-01,WH-CENTRAL,SKU-0081,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0082,16,0.8667,1642.96
2025-11-01,WH-CENTRAL,SKU-0083,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0084,7,0.0,1193.19
2025-11-01,WH-CENTRAL,SKU-0085,13,0.6,3124.12
2025-11-01,WH-CENTRAL,SKU-0086,19,0.7667,1218.16
2025-11-01,WH-CENTRAL,SKU-0087,15,1.5667,780.12
2025-11-01,WH-CENTRAL,SKU-0088,7,0.0,751.52
2025-11-01,WH-CENTRAL,SKU-0089,46,2.3333,5959.16
2025-11-01,WH-CENTRAL,SKU-0090,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0091,9,0.0,2167.51
2025-11-01,WH-CENTRAL,SKU-0092,14,0.6,1268.42
2025-11-01,WH-CENTRAL,SKU-0093,6,0.7667,955.12
2025-11-01,WH-CENTRAL,SKU-0094,63,3.0333,2273.73
2025-11-01,WH-CENTRAL,SKU-0095,26,0.5333,1885.6
2025-11-01,WH-CENTRAL,SKU-0096,69,3.8,811.75
2025-11-01,WH-CENTRAL,SKU-0097,0,1.4667,0.0
2025-11-01,WH-CENTRAL,SKU-0098,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0099,60,3.2667,11580.69
2025-11-01,WH-CENTRAL,SKU-0100,16,0.7667,827.55
2025-11-01,WH-CENTRAL,SKU-0101,0,0.0,0.0
2025-11-01,WH-CENTRAL,SKU-0102,22,1.2667,1440.87
2025-11-01,WH-CENTRAL,SKU-0103,8,1.5,1633.59
2025-11-01,WH-CENTRAL,SKU-0104,15,0.9,1160.2
2025-11-01,WH-CENTRAL,SKU-0105,83,4.3,18861.67
2025-11-01,WH-CENTRAL,SKU-0106,21,1.0333,3564.21
2025-11-01,WH-CENTRAL,SKU-0107,25,2.4667,2306.98
2025-11-01,WH-CENTRAL,SKU-0108,5,0.0,688.63
2025-11-01,WH-CENTRAL,SKU-0109,8,0.0,1215.98
2025-11-01,WH-CENTRAL,SKU-0110,55,2.1,5010.61
2025-11-01,WH-CENTRAL,SKU-0111,69,2.4333,13458.59
2025-11-01,WH-CENTRAL,SKU-0112,6,1.9667,884.24
2025-11-01,WH-CENTRAL,SKU-0113,21,1.1667,2345.8
2025-11-01,WH-CENTRAL,SKU-0114,47,2.4333,5208.26
2025-11-01,WH-CENTRAL,SKU-0115,0,0.7,0.0
2025-11-01,WH-CENTRAL,SKU-0116,10,1.1,1487.91
2025-11-01,WH-CENTRAL,SKU-0117,0,0.8,0.0
2025-11-01,WH-CENTRAL,SKU-0118,7,1.4667,699.62
2025-11-01,WH-CENTRAL,SKU-0119,21,1.4,2689.65
2025-11-01,WH-CENTRAL,SKU-0120,43,2.6333,3092.71
2025-11-01,WH-SOUTH,SKU-0001,18,0.8,2382.83
2025-11-01,WH-SOUTH,SKU-0002,8,0.0,642.09
2025-11-01,WH-SOUTH,SKU-0003,23,1.5667,3754.14
2025-11-01,WH-SOUTH,SKU-0004,3,0.3,393.29
2025-11-01,WH-SOUTH,SKU-0005,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0006,18,0.9667,2319.37
2025-11-01,WH-SOUTH,SKU-0007,32,2.0333,7047.57
2025-11-01,WH-SOUTH,SKU-0008,11,0.7,67.52
2025-11-01,WH-SOUTH,SKU-0009,0,0.2667,0.0
2025-11-01,WH-SOUTH,SKU-0010,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0011,1,0.0,164.48
2025-11-01,WH-SOUTH,SKU-0012,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0013,1,0.0,80.0
2025-11-01,WH-SOUTH,SKU-0014,47,3.4667,9635.07
2025-11-01,WH-SOUTH,SKU-0015,1,1.3,98.97
2025-11-01,WH-SOUTH,SKU-0016,15,2.2667,2701.05
2025-11-01,WH-SOUTH,SKU-0017,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0018,34,1.6333,943.23
2025-11-01,WH-SOUTH,SKU-0019,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0020,43,1.3667,9994.25
2025-11-01,WH-SOUTH,SKU-0021,28,0.9667,6119.5
2025-11-01,WH-SOUTH,SKU-0022,15,0.8667,2516.5
2025-11-01,WH-SOUTH,SKU-0023,24,0.8,4397.45
2025-11-01,WH-SOUTH,SKU-0024,19,1.2,4237.37
2025-11-01,WH-SOUTH,SKU-0025,33,0.9667,2192.7
2025-11-01,WH-SOUTH,SKU-0026,2,0.2,452.25
2025-11-01,WH-SOUTH,SKU-0027,3,0.0667,80.11
2025-11-01,WH-SOUTH,SKU-0028,7,0.0,1110.57
2025-11-01,WH-SOUTH,SKU-0029,29,1.1,5259.03
2025-11-01,WH-SOUTH,SKU-0030,6,0.4333,323.37
2025-11-01,WH-SOUTH,SKU-0031,37,1.7,8689.65
2025-11-01,WH-SOUTH,SKU-0032,17,0.3667,2984.52
2025-11-01,WH-SOUTH,SKU-0033,25,1.2,3652.83
2025-11-01,WH-SOUTH,SKU-0034,0,0.3333,0.0
2025-11-01,WH-SOUTH,SKU-0035,28,1.5667,4616.3
2025-11-01,WH-SOUTH,SKU-0036,36,2.9333,8857.33
2025-11-01,WH-SOUTH,SKU-0037,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0038,7,1.2,547.05
2025-11-01,WH-SOUTH,SKU-0039,19,1.3667,500.14
2025-11-01,WH-SOUTH,SKU-0040,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0041,8,1.2667,91.52
2025-11-01,WH-SOUTH,SKU-0042,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0043,86,3.7333,14776.05
2025-11-01,WH-SOUTH,SKU-0044,26,1.0667,4468.32
2025-11-01,WH-SOUTH,SKU-0045,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0046,15,1.7,1191.05
2025-11-01,WH-SOUTH,SKU-0047,11,1.2,2129.18
2025-11-01,WH-SOUTH,SKU-0048,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0049,28,3.0333,3326.55
2025-11-01,WH-SOUTH,SKU-0050,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0051,6,0.6667,885.19
2025-11-01,WH-SOUTH,SKU-0052,1,0.0,11.8
2025-11-01,WH-SOUTH,SKU-0053,94,3.3,22916.03
2025-11-01,WH-SOUTH,SKU-0054,25,1.8333,5630.9
2025-11-01,WH-SOUTH,SKU-0055,9,1.4333,412.24
2025-11-01,WH-SOUTH,SKU-0056,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0057,4,1.4667,265.1
2025-11-01,WH-SOUTH,SKU-0058,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0059,12,0.8667,2872.72
2025-11-01,WH-SOUTH,SKU-0060,4,0.0,149.64
2025-11-01,WH-SOUTH,SKU-0061,4,1.3333,325.47
2025-11-01,WH-SOUTH,SKU-0062,24,0.0,759.4
2025-11-01,WH-SOUTH,SKU-0063,4,0.1,300.87
2025-11-01,WH-SOUTH,SKU-0064,0,0.0667,0.0
2025-11-01,WH-SOUTH,SKU-0065,3,0.0,271.33
2025-11-01,WH-SOUTH,SKU-0066,17,1.0333,1550.7
2025-11-01,WH-SOUTH,SKU-0067,13,1.4333,1613.4
2025-11-01,WH-SOUTH,SKU-0068,14,0.5333,2820.13
2025-11-01,WH-SOUTH,SKU-0069,1,0.0667,37.73
2025-11-01,WH-SOUTH,SKU-0070,21,1.4,3577.38
2025-11-01,WH-SOUTH,SKU-0071,1,0.0,90.93
2025-11-01,WH-SOUTH,SKU-0072,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0073,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0074,21,0.7667,1652.57
2025-11-01,WH-SOUTH,SKU-0075,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0076,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0077,23,1.2333,1024.78
2025-11-01,WH-SOUTH,SKU-0078,1,0.0,226.58
2025-11-01,WH-SOUTH,SKU-0079,29,0.8667,3556.69
2025-11-01,WH-SOUTH,SKU-0080,29,1.7,3512.83
2025-11-01,WH-SOUTH,SKU-0081,74,3.5333,1612.53
2025-11-01,WH-SOUTH,SKU-0082,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0083,8,0.0,652.87
2025-11-01,WH-SOUTH,SKU-0084,24,1.8667,4090.94
2025-11-01,WH-SOUTH,SKU-0085,23,0.9333,5527.29
2025-11-01,WH-SOUTH,SKU-0086,13,0.4333,833.48
2025-11-01,WH-SOUTH,SKU-0087,9,0.0,468.07
2025-11-01,WH-SOUTH,SKU-0088,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0089,14,0.7333,1813.66
2025-11-01,WH-SOUTH,SKU-0090,23,1.8,4137.56
2025-11-01,WH-SOUTH,SKU-0091,18,1.1333,4335.01
2025-11-01,WH-SOUTH,SKU-0092,14,0.0,1268.42
2025-11-01,WH-SOUTH,SKU-0093,5,0.6667,795.93
2025-11-01,WH-SOUTH,SKU-0094,0,1.3667,0.0
2025-11-01,WH-SOUTH,SKU-0095,18,0.7,1305.41
2025-11-01,WH-SOUTH,SKU-0096,17,1.7,200.0
2025-11-01,WH-SOUTH,SKU-0097,22,0.0,2930.86
2025-11-01,WH-SOUTH,SKU-0098,37,1.5,5217.74
2025-11-01,WH-SOUTH,SKU-0099,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0100,36,1.4,1861.99
2025-11-01,WH-SOUTH,SKU-0101,28,0.0,6214.67
2025-11-01,WH-SOUTH,SKU-0102,3,0.2667,196.48
2025-11-01,WH-SOUTH,SKU-0103,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0104,14,0.4667,1082.85
2025-11-01,WH-SOUTH,SKU-0105,20,1.4667,4544.98
2025-11-01,WH-SOUTH,SKU-0106,21,1.1667,3564.21
2025-11-01,WH-SOUTH,SKU-0107,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0108,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0109,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0110,7,0.3667,637.71
2025-11-01,WH-SOUTH,SKU-0111,34,1.3333,6631.77
2025-11-01,WH-SOUTH,SKU-0112,0,0.0,0.0
2025-11-01,WH-SOUTH,SKU-0113,29,1.3667,3239.45
2025-11-01,WH-SOUTH,SKU-0114,26,0.9333,2881.16
2025-11-01,WH-SOUTH,SKU-0115,9,0.0,1543.71
2025-11-01,WH-SOUTH,SKU-0116,0,0.5667,0.0
2025-11-01,WH-SOUTH,SKU-0117,0,0.6333,0.0
2025-11-01,WH-SOUTH,SKU-0118,33,1.0,3298.22
2025-11-01,WH-SOUTH,SKU-0119,22,1.0667,2817.73
2025-11-01,WH-SOUTH,SKU-0120,42,2.0333,3020.79
2025-12-01,WH-NORTH,SKU-0001,12,0.0,1588.55
2025-12-01,WH-NORTH,SKU-0002,9,0.3871,722.35
2025-12-01,WH-NORTH,SKU-0003,24,1.2258,3917.36
2025-12-01,WH-NORTH,SKU-0004,0,0.3548,0.0
2025-12-01,WH-NORTH,SKU-0005,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0006,4,0.4194,515.42
2025-12-01,WH-NORTH,SKU-0007,0,0.2581,0.0
2025-12-01,WH-NORTH,SKU-0008,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0009,3,0.0,218.89
2025-12-01,WH-NORTH,SKU-0010,20,1.5161,242.11
2025-12-01,WH-NORTH,SKU-0011,16,1.3548,2631.64
2025-12-01,WH-NORTH,SKU-0012,11,0.8387,532.34
2025-12-01,WH-NORTH,SKU-0013,48,3.5806,3840.14
2025-12-01,WH-NORTH,SKU-0014,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0015,36,1.2258,3563.01
2025-12-01,WH-NORTH,SKU-0016,17,1.0,3061.19
2025-12-01,WH-NORTH,SKU-0017,1,1.1613,13.19
2025-12-01,WH-NORTH,SKU-0018,22,0.4839,610.32
2025-12-01,WH-NORTH,SKU-0019,39,2.0323,5041.61
2025-12-01,WH-NORTH,SKU-0020,16,1.3226,3718.79
2025-12-01,WH-NORTH,SKU-0021,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0022,4,0.0,671.07
2025-12-01,WH-NORTH,SKU-0023,6,0.0,1099.36
2025-12-01,WH-NORTH,SKU-0024,14,1.1935,3122.27
2025-12-01,WH-NORTH,SKU-0025,46,3.6452,3056.49
2025-12-01,WH-NORTH,SKU-0026,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0027,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0028,20,1.4194,3173.06
2025-12-01,WH-NORTH,SKU-0029,12,2.2581,2176.15
2025-12-01,WH-NORTH,SKU-0030,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0031,18,1.1935,4227.4
2025-12-01,WH-NORTH,SKU-0032,14,1.6129,2457.84
2025-12-01,WH-NORTH,SKU-0033,25,1.2258,3652.83
2025-12-01,WH-NORTH,SKU-0034,0,0.3548,0.0
2025-12-01,WH-NORTH,SKU-0035,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0036,1,0.0323,246.04
2025-12-01,WH-NORTH,SKU-0037,31,1.871,1112.51
2025-12-01,WH-NORTH,SKU-0038,13,0.5806,1015.94
2025-12-01,WH-NORTH,SKU-0039,28,1.3226,737.04
2025-12-01,WH-NORTH,SKU-0040,13,1.0323,2656.73
2025-12-01,WH-NORTH,SKU-0041,30,1.7097,343.2
2025-12-01,WH-NORTH,SKU-0042,14,1.129,1153.69
2025-12-01,WH-NORTH,SKU-0043,8,0.7097,1374.52
2025-12-01,WH-NORTH,SKU-0044,8,0.0,1374.87
2025-12-01,WH-NORTH,SKU-0045,0,0.0645,0.0
2025-12-01,WH-NORTH,SKU-0046,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0047,49,2.1935,9484.51
2025-12-01,WH-NORTH,SKU-0048,25,3.871,1640.51
2025-12-01,WH-NORTH,SKU-0049,70,4.7742,8316.39
2025-12-01,WH-NORTH,SKU-0050,15,1.0645,2291.27
2025-12-01,WH-NORTH,SKU-0051,19,1.0968,2803.11
2025-12-01,WH-NORTH,SKU-0052,0,0.5484,0.0
2025-12-01,WH-NORTH,SKU-0053,10,0.0,2437.88
2025-12-01,WH-NORTH,SKU-0054,1,0.9032,225.24
2025-12-01,WH-NORTH,SKU-0055,12,0.871,549.65
2025-12-01,WH-NORTH,SKU-0056,8,0.0,1182.5
2025-12-01,WH-NORTH,SKU-0057,16,1.1613,1060.4
2025-12-01,WH-NORTH,SKU-0058,40,2.6452,6990.28
2025-12-01,WH-NORTH,SKU-0059,30,2.2903,7181.79
2025-12-01,WH-NORTH,SKU-0060,9,1.7419,336.7
2025-12-01,WH-NORTH,SKU-0061,29,2.2903,2359.64
2025-12-01,WH-NORTH,SKU-0062,24,0.7742,759.4
2025-12-01,WH-NORTH,SKU-0063,20,1.1935,1504.36
2025-12-01,WH-NORTH,SKU-0064,29,1.5806,6930.12
2025-12-01,WH-NORTH,SKU-0065,4,0.0,361.77
2025-12-01,WH-NORTH,SKU-0066,3,0.0,273.65
2025-12-01,WH-NORTH,SKU-0067,28,1.0968,3475.01
2025-12-01,WH-NORTH,SKU-0068,41,1.2903,8258.94
2025-12-01,WH-NORTH,SKU-0069,36,1.5484,1358.28
2025-12-01,WH-NORTH,SKU-0070,14,1.0645,2384.92
2025-12-01,WH-NORTH,SKU-0071,16,0.9355,1454.9
2025-12-01,WH-NORTH,SKU-0072,15,0.0323,251.79
2025-12-01,WH-NORTH,SKU-0073,12,0.4516,430.58
2025-12-01,WH-NORTH,SKU-0074,8,0.0,629.55
2025-12-01,WH-NORTH,SKU-0075,0,0.0,0.0
2025-12-01,WH-NORTH,SKU-0076,33,2.4839,6228.54
2025-12-01,WH-NORTH,SKU-0077,16,1.4194,712.89
2025-12-01,WH-NORTH,SKU-0078,2,0.9355,453.17
2025-12-01,WH-NORTH,SKU-0079,19,0.9677,2330.25
2025-12-01,WH-NORTH,SKU-0080,21,2.7742,2543.77
2025-12-01,WH-NORTH,SKU-0081,10,0.7419,217.91
2025-12-01,WH-NORTH,SKU-0082,0,1.4194,0.0
2025-12-01,WH-NORTH,SKU-0083,5,1.4194,408.05
2025-12-01,WH-NORTH,SKU-0084,12,0.5806,2045.47
2025-12-01,WH-NORTH,SKU-0085,11,1.6774,2643.49
2025-12-01,WH-NORTH,SKU-0086,0,0.7097,0.0
2025-12-01,WH-NORTH,SKU-0087,4,0.0,208.03
2025-12-01,WH-NORTH,SKU-0088,31,1.6129,3328.16
2025-12-01,WH-NORTH,SKU-0089,61,2.7419,7902.37
2025-12-01,WH-NORTH,SKU-0090,13,1.3871,2338.62
2025-12-01,WH-NORTH,SKU-0091,61,2.7742,14690.87
2025-12-01,WH-NORTH,SKU-0092,3,0.3548,271.8
2025-12-01,WH-NORTH,SKU-0093,6,0.6774,955.12
2025-12-01,WH-NORTH,SKU-0094,7,0.5484,252.64
2025-12-01,WH-NORTH,SKU-0095,28,1.2903,2030.64
2025-12-01,WH-NORTH,SKU-0096,5,0.0,58.82
2025-12-01,WH-NORTH,SKU-0097,19,0.8065,2531.2
2025-12-01,WH-NORTH,SKU-0098,10,0.871,1410.2
2025-12-01,WH-NORTH,SKU-0099,9,0.1935,1737.1
