order_line_id,order_id,customer_id,warehouse,order_date,promised_date,sku,supplier_id,units_ordered,units_shipped,unit_price,unit_weight_kg,revenue
OL0004454,O001820,C0160,WH-CENTRAL,2025-03-09,2025-03-11,SKU-0093,SUP002,39,39,289.43,8.06,11287.77
OL0004455,O001820,C0160,WH-CENTRAL,2025-03-09,2025-03-11,SKU-0060,SUP002,33,33,68.02,7.07,2244.66
OL0004456,O001821,C0148,WH-NORTH,2025-10-11,2025-10-16,SKU-0010,SUP006,33,33,22.01,13.05,726.33
OL0004457,O001821,C0148,WH-NORTH,2025-10-11,2025-10-16,SKU-0067,SUP010,30,30,225.65,0.48,6769.5
OL0004458,O001821,C0148,WH-NORTH,2025-10-11,2025-10-16,SKU-0069,SUP001,30,30,68.6,10.78,2058.0
OL0004459,O001822,C0073,WH-SOUTH,2025-09-08,2025-09-13,SKU-0026,SUP012,9,9,411.14,7.45,3700.26
OL0004460,O001822,C0073,WH-SOUTH,2025-09-08,2025-09-13,SKU-0059,SUP014,18,18,435.26,22.58,7834.68
OL0004461,O001823,C0128,WH-CENTRAL,2025-11-28,2025-12-03,SKU-0013,SUP008,39,39,145.46,12.28,5672.94
OL0004462,O001824,C0118,WH-CENTRAL,2025-09-07,2025-09-10,SKU-0001,SUP008,6,6,240.69,14.01,1444.14
OL0004463,O001825,C0018,WH-CENTRAL,2025-06-03,2025-06-08,SKU-0112,SUP003,34,34,267.95,9.6,9110.3
OL0004464,O001826,C0057,WH-CENTRAL,2025-10-28,2025-11-02,SKU-0004,SUP005,21,21,238.36,5.13,5005.56
OL0004465,O001826,C0057,WH-CENTRAL,2025-10-28,2025-11-02,SKU-0015,SUP018,7,7,179.95,2.86,1259.65
OL0004466,O001827,C0129,WH-CENTRAL,2025-01-01,2025-01-08,SKU-0002,SUP017,1,0,145.93,22.77,0.0
OL0004467,O001828,C0058,WH-SOUTH,2025-02-02,2025-02-07,SKU-0047,SUP005,35,35,351.93,4.73,12317.55
OL0004468,O001828,C0058,WH-SOUTH,2025-02-02,2025-02-07,SKU-0120,SUP003,22,22,130.77,11.56,2876.94
OL0004469,O001829,C0026,WH-NORTH,2025-11-13,2025-11-16,SKU-0037,SUP008,22,22,65.25,11.65,1435.5
OL0004470,O001829,C0026,WH-NORTH,2025-11-13,2025-11-16,SKU-0015,SUP018,34,34,179.95,2.86,6118.3
OL0004471,O001829,C0026,WH-NORTH,2025-11-13,2025-11-16,SKU-0036,SUP003,23,23,447.34,17.87,10288.82
OL0004472,O001830,C0044,WH-SOUTH,2025-02-14,2025-02-19,SKU-0075,SUP016,36,36,445.56,0.78,16040.16
OL0004473,O001830,C0044,WH-SOUTH,2025-02-14,2025-02-19,SKU-0095,SUP014,19,19,131.86,14.87,2505.34
OL0004474,O001831,C0102,WH-SOUTH,2025-01-06,2025-01-09,SKU-0009,SUP015,4,4,132.66,19.23,530.64
OL0004475,O001831,C0102,WH-SOUTH,2025-01-06,2025-01-09,SKU-0063,SUP018,29,29,136.76,21.33,3966.04
OL0004476,O001831,C0102,WH-SOUTH,2025-01-06,2025-01-09,SKU-0115,SUP013,22,22,311.86,9.05,6860.92
OL0004477,O001831,C0102,WH-SOUTH,2025-01-06,2025-01-09,SKU-0102,SUP001,23,23,119.08,23.41,2738.84
OL0004478,O001832,C0050,WH-CENTRAL,2025-06-10,2025-06-15,SKU-0023,SUP015,22,22,333.14,5.79,7329.08
OL0004479,O001832,C0050,WH-CENTRAL,2025-06-10,2025-06-15,SKU-0041,SUP008,40,40,20.8,7.21,832.0
OL0004480,O001832,C0050,WH-CENTRAL,2025-06-10,2025-06-15,SKU-0029,SUP017,36,36,329.72,3.26,11869.92
OL0004481,O001832,C0050,WH-CENTRAL,2025-06-10,2025-06-15,SKU-0019,SUP007,38,38,235.04,9.89,8931.52
OL0004482,O001833,C0080,WH-SOUTH,2025-01-27,2025-02-03,SKU-0047,SUP005,11,11,351.93,4.73,3871.23
OL0004483,O001833,C0080,WH-SOUTH,2025-01-27,2025-02-03,SKU-0103,SUP011,25,14,371.27,9.15,5197.78
OL0004484,O001834,C0111,WH-CENTRAL,2025-12-08,2025-12-13,SKU-0058,SUP010,17,2,317.74,7.06,635.48
OL0004485,O001834,C0111,WH-CENTRAL,2025-12-08,2025-12-13,SKU-0084,SUP020,34,34,309.92,5.59,10537.28
OL0004486,O001834,C0111,WH-CENTRAL,2025-12-08,2025-12-13,SKU-0001,SUP008,34,34,240.69,14.01,8183.46
OL0004487,O001835,C0114,WH-SOUTH,2025-08-27,2025-09-03,SKU-0079,SUP015,4,4,222.99,5.53,891.96
OL0004488,O001835,C0114,WH-SOUTH,2025-08-27,2025-09-03,SKU-0082,SUP015,29,29,186.7,12.62,5414.3
OL0004489,O001836,C0045,WH-NORTH,2025-01-19,2025-01-26,SKU-0057,SUP004,26,26,120.5,5.93,3133.0
OL0004490,O001837,C0151,WH-NORTH,2025-12-03,2025-12-08,SKU-0047,SUP005,25,25,351.93,4.73,8798.25
OL0004491,O001837,C0151,WH-NORTH,2025-12-03,2025-12-08,SKU-0025,SUP009,41,41,120.81,8.77,4953.21
OL0004492,O001838,C0068,WH-CENTRAL,2025-05-23,2025-05-28,SKU-0026,SUP012,15,15,411.14,7.45,6167.1
OL0004493,O001838,C0068,WH-CENTRAL,2025-05-23,2025-05-28,SKU-0083,SUP011,41,41,148.38,10.76,6083.58
OL0004494,O001839,C0074,WH-SOUTH,2025-04-28,2025-04-30,SKU-0068,SUP007,32,32,366.25,16.19,11720.0
OL0004495,O001839,C0074,WH-SOUTH,2025-04-28,2025-04-30,SKU-0040,SUP015,20,20,371.57,19.33,7431.4
OL0004496,O001839,C0074,WH-SOUTH,2025-04-28,2025-04-30,SKU-0035,SUP006,31,31,299.76,18.14,9292.56
OL0004497,O001839,C0074,WH-SOUTH,2025-04-28,2025-04-30,SKU-0027,SUP020,37,37,48.55,7.23,1796.35
OL0004498,O001840,C0107,WH-CENTRAL,2025-11-05,2025-11-08,SKU-0003,SUP016,1,1,296.77,6.55,296.77
OL0004499,O001840,C0107,WH-CENTRAL,2025-11-05,2025-11-08,SKU-0030,SUP011,43,6,97.99,13.31,587.94
OL0004500,O001840,C0107,WH-CENTRAL,2025-11-05,2025-11-08,SKU-0072,SUP014,22,22,30.52,10.39,671.44
OL0004501,O001840,C0107,WH-CENTRAL,2025-11-05,2025-11-08,SKU-0099,SUP001,41,41,350.93,7.93,14388.13
OL0004502,O001841,C0123,WH-NORTH,2025-12-10,2025-12-15,SKU-0086,SUP007,16,16,116.57,1.9,1865.12
OL0004503,O001841,C0123,WH-NORTH,2025-12-10,2025-12-15,SKU-0034,SUP012,2,2,430.64,11.86,861.28
OL0004504,O001841,C0123,WH-NORTH,2025-12-10,2025-12-15,SKU-0018,SUP015,5,5,50.44,18.54,252.2
OL0004505,O001842,C0015,WH-CENTRAL,2025-06-28,2025-07-03,SKU-0079,SUP015,21,21,222.99,5.53,4682.79
OL0004506,O001842,C0015,WH-CENTRAL,2025-06-28,2025-07-03,SKU-0013,SUP008,23,23,145.46,12.28,3345.58
OL0004507,O001842,C0015,WH-CENTRAL,2025-06-28,2025-07-03,SKU-0065,SUP016,26,26,164.44,20.43,4275.44
OL0004508,O001843,C0038,WH-SOUTH,2025-09-24,2025-09-27,SKU-0105,SUP013,24,24,413.18,6.38,9916.32
OL0004509,O001843,C0038,WH-SOUTH,2025-09-24,2025-09-27,SKU-0053,SUP016,10,10,443.25,19.99,4432.5
OL0004510,O001843,C0038,WH-SOUTH,2025-09-24,2025-09-27,SKU-0064,SUP015,23,23,434.49,20.1,9993.27
OL0004511,O001844,C0062,WH-NORTH,2025-12-25,2025-12-28,SKU-0043,SUP008,22,22,312.39,22.89,6872.58
OL0004512,O001844,C0062,WH-NORTH,2025-12-25,2025-12-28,SKU-0028,SUP007,12,12,288.46,8.09,3461.52
OL0004513,O001845,C0155,WH-SOUTH,2025-08-17,2025-08-22,SKU-0067,SUP010,12,12,225.65,0.48,2707.8
OL0004514,O001845,C0155,WH-SOUTH,2025-08-17,2025-08-22,SKU-0043,SUP008,39,39,312.39,22.89,12183.21
OL0004515,O001846,C0111,WH-NORTH,2025-02-01,2025-02-06,SKU-0055,SUP014,14,14,83.28,21.74,1165.92
OL0004516,O001846,C0111,WH-NORTH,2025-02-01,2025-02-06,SKU-0090,SUP001,23,23,327.08,13.16,7522.84
OL0004517,O001846,C0111,WH-NORTH,2025-02-01,2025-02-06,SKU-0032,SUP019,27,27,319.2,7.69,8618.4
OL0004518,O001846,C0111,WH-NORTH,2025-02-01,2025-02-06,SKU-0112,SUP003,22,22,267.95,9.6,5894.9
OL0004519,O001847,C0035,WH-NORTH,2025-05-18,2025-05-25,SKU-0103,SUP011,1,1,371.27,9.15,371.27
OL0004520,O001847,C0035,WH-NORTH,2025-05-18,2025-05-25,SKU-0025,SUP009,34,34,120.81,8.77,4107.54
OL0004521,O001847,C0035,WH-NORTH,2025-05-18,2025-05-25,SKU-0072,SUP014,4,4,30.52,10.39,122.08
OL0004522,O001848,C0101,WH-SOUTH,2025-01-16,2025-01-19,SKU-0062,SUP015,1,1,57.53,17.72,57.53
OL0004523,O001849,C0124,WH-NORTH,2025-02-24,2025-03-01,SKU-0063,SUP018,13,13,136.76,21.33,1777.88
OL0004524,O001849,C0124,WH-NORTH,2025-02-24,2025-03-01,SKU-0020,SUP007,20,20,422.59,3.67,8451.8
OL0004525,O001850,C0116,WH-CENTRAL,2025-09-30,2025-10-03,SKU-0085,SUP002,39,13,436.94,3.52,5680.22
OL0004526,O001850,C0116,WH-CENTRAL,2025-09-30,2025-10-03,SKU-0034,SUP012,11,11,430.64,11.86,4737.04
OL0004527,O001850,C0116,WH-CENTRAL,2025-09-30,2025-10-03,SKU-0063,SUP018,17,0,136.76,21.33,0.0
OL0004528,O001850,C0116,WH-CENTRAL,2025-09-30,2025-10-03,SKU-0041,SUP008,7,7,20.8,7.21,145.6
OL0004529,O001851,C0067,WH-CENTRAL,2025-03-13,2025-03-18,SKU-0016,SUP003,27,27,327.4,10.64,8839.8
OL0004530,O001851,C0067,WH-CENTRAL,2025-03-13,2025-03-18,SKU-0074,SUP013,27,27,143.08,2.34,3863.16
OL0004531,O001851,C0067,WH-CENTRAL,2025-03-13,2025-03-18,SKU-0020,SUP007,25,25,422.59,3.67,10564.75
OL0004532,O001851,C0067,WH-CENTRAL,2025-03-13,2025-03-18,SKU-0070,SUP004,19,19,309.73,10.84,5884.87
OL0004533,O001852,C0078,WH-SOUTH,2025-01-11,2025-01-18,SKU-0004,SUP005,8,8,238.36,5.13,1906.88
OL0004534,O001853,C0007,WH-NORTH,2025-05-04,2025-05-09,SKU-0030,SUP011,16,16,97.99,13.31,1567.84
OL0004535,O001853,C0007,WH-NORTH,2025-05-04,2025-05-09,SKU-0007,SUP010,9,9,400.43,0.7,3603.87
OL0004536,O001853,C0007,WH-NORTH,2025-05-04,2025-05-09,SKU-0103,SUP011,10,10,371.27,9.15,3712.7
OL0004537,O001854,C0027,WH-SOUTH,2025-11-22,2025-11-24,SKU-0051,SUP013,20,20,268.24,8.5,5364.8
OL0004538,O001854,C0027,WH-SOUTH,2025-11-22,2025-11-24,SKU-0095,SUP014,21,21,131.86,14.87,2769.06
OL0004539,O001854,C0027,WH-SOUTH,2025-11-22,2025-11-24,SKU-0004,SUP005,6,6,238.36,5.13,1430.16
OL0004540,O001855,C0047,WH-CENTRAL,2025-01-07,2025-01-10,SKU-0050,SUP003,37,37,277.73,21.32,10276.01
OL0004541,O001856,C0070,WH-NORTH,2025-09-21,2025-09-26,SKU-0083,SUP011,13,7,148.38,10.76,1038.66
OL0004542,O001856,C0070,WH-NORTH,2025-09-21,2025-09-26,SKU-0018,SUP015,41,41,50.44,18.54,2068.04
OL0004543,O001856,C0070,WH-NORTH,2025-09-21,2025-09-26,SKU-0025,SUP009,33,33,120.81,8.77,3986.73
OL0004544,O001857,C0077,WH-CENTRAL,2025-08-22,2025-08-27,SKU-0104,SUP001,34,34,140.63,6.53,4781.42
OL0004545,O001857,C0077,WH-CENTRAL,2025-08-22,2025-08-27,SKU-0102,SUP001,28,28,119.08,23.41,3334.24
OL0004546,O001857,C0077,WH-CENTRAL,2025-08-22,2025-08-27,SKU-0073,SUP003,2,2,65.24,7.96,130.48
OL0004547,O001857,C0077,WH-CENTRAL,2025-08-22,2025-08-27,SKU-0019,SUP007,31,31,235.04,9.89,7286.24
OL0004548,O001858,C0040,WH-SOUTH,2025-11-18,2025-11-20,SKU-0033,SUP009,6,6,265.66,7.98,1593.96
OL0004549,O001858,C0040,WH-SOUTH,2025-11-18,2025-11-20,SKU-0110,SUP011,11,11,165.64,21.74,1822.04
OL0004550,O001859,C0156,WH-NORTH,2025-01-27,2025-02-01,SKU-0105,SUP013,22,22,413.18,6.38,9089.96
OL0004551,O001859,C0156,WH-NORTH,2025-01-27,2025-02-01,SKU-0061,SUP005,5,5,147.94,19.01,739.7
OL0004552,O001859,C0156,WH-NORTH,2025-01-27,2025-02-01,SKU-0091,SUP009,17,17,437.88,3.8,7443.96
OL0004553,O001860,C0088,WH-NORTH,2025-03-02,2025-03-04,SKU-0092,SUP015,38,38,164.73,1.67,6259.74
OL0004554,O001860,C0088,WH-NORTH,2025-03-02,2025-03-04,SKU-0019,SUP007,42,42,235.04,9.89,9871.68
OL0004555,O001860,C0088,WH-NORTH,2025-03-02,2025-03-04,SKU-0093,SUP002,6,6,289.43,8.06,1736.58
OL0004556,O001860,C0088,WH-NORTH,2025-03-02,2025-03-04,SKU-0037,SUP008,42,42,65.25,11.65,2740.5
OL0004557,O001861,C0080,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0055,SUP014,11,11,83.28,21.74,916.08
OL0004558,O001861,C0080,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0049,SUP002,24,24,216.01,3.12,5184.24
OL0004559,O001861,C0080,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0102,SUP001,38,38,119.08,23.41,4525.04
OL0004560,O001861,C0080,WH-CENTRAL,2025-06-23,2025-06-28,SKU-0083,SUP011,7,7,148.38,10.76,1038.66
OL0004561,O001862,C0149,WH-NORTH,2025-01-20,2025-01-22,SKU-0064,SUP015,13,13,434.49,20.1,5648.37
OL0004562,O001862,C0149,WH-NORTH,2025-01-20,2025-01-22,SKU-0030,SUP011,44,44,97.99,13.31,4311.56
OL0004563,O001862,C0149,WH-NORTH,2025-01-20,2025-01-22,SKU-0008,SUP019,30,30,11.16,10.99,334.8
OL0004564,O001862,C0149,WH-NORTH,2025-01-20,2025-01-22,SKU-0003,SUP016,30,30,296.77,6.55,8903.1
OL0004565,O001863,C0098,WH-NORTH,2025-06-05,2025-06-10,SKU-0110,SUP011,38,38,165.64,21.74,6294.32
OL0004566,O001863,C0098,WH-NORTH,2025-06-05,2025-06-10,SKU-0104,SUP001,2,2,140.63,6.53,281.26
OL0004567,O001863,C0098,WH-NORTH,2025-06-05,2025-06-10,SKU-0012,SUP018,27,27,87.99,20.68,2375.73
OL0004568,O001864,C0131,WH-CENTRAL,2025-09-24,2025-10-01,SKU-0096,SUP007,44,44,21.39,22.38,941.16
OL0004569,O001864,C0131,WH-CENTRAL,2025-09-24,2025-10-01,SKU-0070,SUP004,12,12,309.73,10.84,3716.76
OL0004570,O001864,C0131,WH-CENTRAL,2025-09-24,2025-10-01,SKU-0078,SUP011,11,11,411.97,14.46,4531.67
OL0004571,O001864,C0131,WH-CENTRAL,2025-09-24,2025-10-01,SKU-0043,SUP008,28,28,312.39,22.89,8746.92
OL0004572,O001865,C0008,WH-NORTH,2025-03-15,2025-03-20,SKU-0117,SUP015,39,39,418.83,24.0,16334.37
OL0004573,O001865,C0008,WH-NORTH,2025-03-15,2025-03-20,SKU-0096,SUP007,39,39,21.39,22.38,834.21
OL0004574,O001865,C0008,WH-NORTH,2025-03-15,2025-03-20,SKU-0023,SUP015,40,40,333.14,5.79,13325.6
OL0004575,O001865,C0008,WH-NORTH,2025-03-15,2025-03-20,SKU-0053,SUP016,18,18,443.25,19.99,7978.5
OL0004576,O001866,C0001,WH-NORTH,2025-02-15,2025-02-22,SKU-0084,SUP020,13,13,309.92,5.59,4028.96
OL0004577,O001866,C0001,WH-NORTH,2025-02-15,2025-02-22,SKU-0114,SUP012,31,31,201.48,4.98,6245.88
OL0004578,O001866,C0001,WH-NORTH,2025-02-15,2025-02-22,SKU-0035,SUP006,42,42,299.76,18.14,12589.92
OL0004579,O001867,C0062,WH-CENTRAL,2025-03-23,2025-03-28,SKU-0004,SUP005,12,12,238.36,5.13,2860.32
OL0004580,O001867,C0062,WH-CENTRAL,2025-03-23,2025-03-28,SKU-0113,SUP018,20,20,203.1,18.05,4062.0
OL0004581,O001867,C0062,WH-CENTRAL,2025-03-23,2025-03-28,SKU-0085,SUP002,19,19,436.94,3.52,8301.86
OL0004582,O001868,C0047,WH-SOUTH,2025-11-07,2025-11-12,SKU-0079,SUP015,26,26,222.99,5.53,5797.74
OL0004583,O001868,C0047,WH-SOUTH,2025-11-07,2025-11-12,SKU-0031,SUP015,34,34,427.01,4.27,14518.34
OL0004584,O001869,C0003,WH-CENTRAL,2025-08-22,2025-08-25,SKU-0035,SUP006,7,7,299.76,18.14,2098.32
OL0004585,O001869,C0003,WH-CENTRAL,2025-08-22,2025-08-25,SKU-0116,SUP018,42,42,270.53,19.96,11362.26
OL0004586,O001870,C0108,WH-NORTH,2025-03-12,2025-03-17,SKU-0005,SUP010,17,17,370.74,16.29,6302.58
OL0004587,O001870,C0108,WH-NORTH,2025-03-12,2025-03-17,SKU-0001,SUP008,10,10,240.69,14.01,2406.9
OL0004588,O001870,C0108,WH-NORTH,2025-03-12,2025-03-17,SKU-0072,SUP014,18,18,30.52,10.39,549.36
OL0004589,O001871,C0057,WH-CENTRAL,2025-04-26,2025-04-29,SKU-0046,SUP010,12,12,144.37,23.41,1732.44
OL0004590,O001872,C0154,WH-NORTH,2025-02-13,2025-02-18,SKU-0107,SUP011,14,14,167.78,19.54,2348.92
OL0004591,O001872,C0154,WH-NORTH,2025-02-13,2025-02-18,SKU-0064,SUP015,13,10,434.49,20.1,4344.9
OL0004592,O001873,C0150,WH-CENTRAL,2025-10-15,2025-10-18,SKU-0040,SUP015,30,30,371.57,19.33,11147.1
OL0004593,O001873,C0150,WH-CENTRAL,2025-10-15,2025-10-18,SKU-0001,SUP008,22,14,240.69,14.01,3369.66
OL0004594,O001874,C0068,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0119,SUP019,36,36,232.87,11.15,8383.32
OL0004595,O001874,C0068,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0101,SUP016,2,2,403.55,17.64,807.1
OL0004596,O001874,C0068,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0080,SUP018,30,30,220.24,1.13,6607.2
OL0004597,O001874,C0068,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0034,SUP012,21,21,430.64,11.86,9043.44
OL0004598,O001875,C0077,WH-NORTH,2025-06-07,2025-06-12,SKU-0028,SUP007,26,26,288.46,8.09,7499.96
OL0004599,O001875,C0077,WH-NORTH,2025-06-07,2025-06-12,SKU-0035,SUP006,7,7,299.76,18.14,2098.32
OL0004600,O001875,C0077,WH-NORTH,2025-06-07,2025-06-12,SKU-0116,SUP018,44,44,270.53,19.96,11903.32
OL0004601,O001876,C0054,WH-CENTRAL,2025-07-14,2025-07-21,SKU-0077,SUP012,4,4,81.01,11.36,324.04
OL0004602,O001877,C0030,WH-NORTH,2025-07-19,2025-07-22,SKU-0037,SUP008,18,18,65.25,11.65,1174.5
OL0004603,O001877,C0030,WH-NORTH,2025-07-19,2025-07-22,SKU-0038,SUP018,9,7,142.09,2.41,994.63
OL0004604,O001877,C0030,WH-NORTH,2025-07-19,2025-07-22,SKU-0030,SUP011,10,10,97.99,13.31,979.9
OL0004605,O001877,C0030,WH-NORTH,2025-07-19,2025-07-22,SKU-0072,SUP014,41,41,30.52,10.39,1251.32
OL0004606,O001878,C0029,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0038,SUP018,27,27,142.09,2.41,3836.43
OL0004607,O001878,C0029,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0076,SUP009,28,28,343.17,5.77,9608.76
OL0004608,O001878,C0029,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0063,SUP018,40,40,136.76,21.33,5470.4
OL0004609,O001878,C0029,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0108,SUP008,22,22,250.41,2.45,5509.02
OL0004610,O001879,C0071,WH-NORTH,2025-06-26,2025-07-01,SKU-0034,SUP012,23,23,430.64,11.86,9904.72
OL0004611,O001880,C0006,WH-NORTH,2025-03-06,2025-03-11,SKU-0009,SUP015,4,4,132.66,19.23,530.64
OL0004612,O001880,C0006,WH-NORTH,2025-03-06,2025-03-11,SKU-0025,SUP009,11,11,120.81,8.77,1328.91
OL0004613,O001880,C0006,WH-NORTH,2025-03-06,2025-03-11,SKU-0114,SUP012,38,38,201.48,4.98,7656.24
OL0004614,O001880,C0006,WH-NORTH,2025-03-06,2025-03-11,SKU-0006,SUP009,23,23,234.28,2.96,5388.44
OL0004615,O001881,C0027,WH-NORTH,2025-03-01,2025-03-06,SKU-0058,SUP010,30,30,317.74,7.06,9532.2
OL0004616,O001881,C0027,WH-NORTH,2025-03-01,2025-03-06,SKU-0071,SUP016,44,44,165.33,23.96,7274.52
OL0004617,O001881,C0027,WH-NORTH,2025-03-01,2025-03-06,SKU-0029,SUP017,30,12,329.72,3.26,3956.64
OL0004618,O001881,C0027,WH-NORTH,2025-03-01,2025-03-06,SKU-0114,SUP012,32,32,201.48,4.98,6447.36
OL0004619,O001882,C0100,WH-SOUTH,2025-05-19,2025-05-21,SKU-0056,SUP013,29,29,268.75,17.59,7793.75
OL0004620,O001882,C0100,WH-SOUTH,2025-05-19,2025-05-21,SKU-0017,SUP012,2,2,23.99,3.96,47.98
OL0004621,O001882,C0100,WH-SOUTH,2025-05-19,2025-05-21,SKU-0105,SUP013,36,36,413.18,6.38,14874.48
OL0004622,O001883,C0164,WH-CENTRAL,2025-02-21,2025-02-26,SKU-0097,SUP011,39,39,242.22,10.47,9446.58
OL0004623,O001884,C0060,WH-CENTRAL,2025-12-05,2025-12-12,SKU-0064,SUP015,14,14,434.49,20.1,6082.86
OL0004624,O001884,C0060,WH-CENTRAL,2025-12-05,2025-12-12,SKU-0015,SUP018,19,19,179.95,2.86,3419.05
OL0004625,O001885,C0061,WH-CENTRAL,2025-07-28,2025-07-31,SKU-0055,SUP014,43,43,83.28,21.74,3581.04
OL0004626,O001886,C0039,WH-CENTRAL,2025-12-13,2025-12-20,SKU-0075,SUP016,26,26,445.56,0.78,11584.56
OL0004627,O001886,C0039,WH-CENTRAL,2025-12-13,2025-12-20,SKU-0054,SUP018,17,17,409.52,16.01,6961.84
OL0004628,O001886,C0039,WH-CENTRAL,2025-12-13,2025-12-20,SKU-0001,SUP008,35,35,240.69,14.01,8424.15
OL0004629,O001887,C0046,WH-SOUTH,2025-09-09,2025-09-14,SKU-0036,SUP003,13,13,447.34,17.87,5815.42
OL0004630,O001887,C0046,WH-SOUTH,2025-09-09,2025-09-14,SKU-0060,SUP002,22,22,68.02,7.07,1496.44
OL0004631,O001888,C0143,WH-SOUTH,2025-11-17,2025-11-22,SKU-0003,SUP016,3,3,296.77,6.55,890.31
OL0004632,O001889,C0142,WH-CENTRAL,2025-05-17,2025-05-22,SKU-0118,SUP001,30,30,181.72,10.35,5451.6
OL0004633,O001889,C0142,WH-CENTRAL,2025-05-17,2025-05-22,SKU-0115,SUP013,10,10,311.86,9.05,3118.6
OL0004634,O001889,C0142,WH-CENTRAL,2025-05-17,2025-05-22,SKU-0101,SUP016,37,37,403.55,17.64,14931.35
OL0004635,O001889,C0142,WH-CENTRAL,2025-05-17,2025-05-22,SKU-0032,SUP019,19,19,319.2,7.69,6064.8
OL0004636,O001890,C0141,WH-CENTRAL,2025-10-07,2025-10-14,SKU-0118,SUP001,35,35,181.72,10.35,6360.2
OL0004637,O001890,C0141,WH-CENTRAL,2025-10-07,2025-10-14,SKU-0044,SUP003,23,23,312.47,21.05,7186.81
OL0004638,O001890,C0141,WH-CENTRAL,2025-10-07,2025-10-14,SKU-0051,SUP013,25,25,268.24,8.5,6706.0
OL0004639,O001891,C0027,WH-SOUTH,2025-02-02,2025-02-05,SKU-0026,SUP012,21,21,411.14,7.45,8633.94
OL0004640,O001891,C0027,WH-SOUTH,2025-02-02,2025-02-05,SKU-0052,SUP016,9,9,21.45,2.83,193.05
OL0004641,O001891,C0027,WH-SOUTH,2025-02-02,2025-02-05,SKU-0014,SUP007,19,19,372.73,9.03,7081.87
OL0004642,O001891,C0027,WH-SOUTH,2025-02-02,2025-02-05,SKU-0003,SUP016,17,17,296.77,6.55,5045.09
OL0004643,O001892,C0034,WH-NORTH,2025-05-29,2025-06-03,SKU-0084,SUP020,34,34,309.92,5.59,10537.28
OL0004644,O001893,C0021,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0056,SUP013,31,19,268.75,17.59,5106.25
OL0004645,O001893,C0021,WH-CENTRAL,2025-05-09,2025-05-16,SKU-0049,SUP002,42,42,216.01,3.12,9072.42
OL0004646,O001894,C0055,WH-CENTRAL,2025-11-25,2025-11-28,SKU-0107,SUP011,32,32,167.78,19.54,5368.96
OL0004647,O001894,C0055,WH-CENTRAL,2025-11-25,2025-11-28,SKU-0076,SUP009,15,15,343.17,5.77,5147.55
OL0004648,O001894,C0055,WH-CENTRAL,2025-11-25,2025-11-28,SKU-0099,SUP001,11,11,350.93,7.93,3860.23
OL0004649,O001894,C0055,WH-CENTRAL,2025-11-25,2025-11-28,SKU-0048,SUP010,35,35,119.31,16.64,4175.85
OL0004650,O001895,C0159,WH-CENTRAL,2025-12-31,2026-01-07,SKU-0027,SUP020,29,29,48.55,7.23,1407.95
OL0004651,O001895,C0159,WH-CENTRAL,2025-12-31,2026-01-07,SKU-0012,SUP018,44,44,87.99,20.68,3871.56
OL0004652,O001896,C0117,WH-CENTRAL,2025-03-29,2025-04-03,SKU-0065,SUP016,19,19,164.44,20.43,3124.36
OL0004653,O001896,C0117,WH-CENTRAL,2025-03-29,2025-04-03,SKU-0117,SUP015,9,9,418.83,24.0,3769.47
OL0004654,O001897,C0145,WH-SOUTH,2025-01-27,2025-02-01,SKU-0094,SUP012,19,19,65.62,2.03,1246.78
OL0004655,O001897,C0145,WH-SOUTH,2025-01-27,2025-02-01,SKU-0068,SUP007,39,39,366.25,16.19,14283.75
OL0004656,O001897,C0145,WH-SOUTH,2025-01-27,2025-02-01,SKU-0057,SUP004,27,27,120.5,5.93,3253.5
OL0004657,O001898,C0158,WH-SOUTH,2025-12-24,2025-12-27,SKU-0103,SUP011,4,4,371.27,9.15,1485.08
OL0004658,O001898,C0158,WH-SOUTH,2025-12-24,2025-12-27,SKU-0013,SUP008,5,5,145.46,12.28,727.3
OL0004659,O001899,C0030,WH-SOUTH,2025-03-21,2025-03-26,SKU-0099,SUP001,44,9,350.93,7.93,3158.37
OL0004660,O001899,C0030,WH-SOUTH,2025-03-21,2025-03-26,SKU-0045,SUP001,9,7,410.01,19.04,2870.07
OL0004661,O001899,C0030,WH-SOUTH,2025-03-21,2025-03-26,SKU-0004,SUP005,39,39,238.36,5.13,9296.04
OL0004662,O001900,C0076,WH-CENTRAL,2025-02-19,2025-02-22,SKU-0068,SUP007,25,25,366.25,16.19,9156.25
OL0004663,O001901,C0028,WH-CENTRAL,2025-08-29,2025-09-01,SKU-0053,SUP016,41,41,443.25,19.99,18173.25
OL0004664,O001901,C0028,WH-CENTRAL,2025-08-29,2025-09-01,SKU-0060,SUP002,42,42,68.02,7.07,2856.84
